rule	category	count	pct	examples
e m → ava m	consonant / other	2	0.07	ākhyāte ca tava mayā vaṇikputryā yathābhavat tava+mayā · tathā tava mahārāja bhaviṣyati suniścayam tava+mahā
j v → g v	consonant / other	2	0.07	na gṛhaṃ na bahirbhūpa vaṇigvadhvā yathābhavat vaṇij+vadhvā→vaṇigvadhvā · tataḥ saṃmānitā vaṇigvadhūḥ sā tu kuṭṭinīti nirvāsitā vaṇij+vadhūḥ→vaṇigvadhūḥ
m m → m	anusvāra / nasal	2	0.07	rājāpi tāmāśvāsya kṛtakopo dvijātmajāsyaṃ vilokya mantriṇamavādīt kathamasmadduḥkhe sahāso 'si mantryapi sabhayamañjaliṃ baddhvābhāṣata rājan poṭakajanaistvadīyā rājñī rātrau nāḍikābhirāhatāpi na mūrchitā adhunā mūrchiteti hāsyakāraṇam katham+mad→kathamasmadduḥkhe · nidrāntare ca patirutthāpitaḥ kathitaṃ ca tvadīyena pitrā nūpuramasmatpādād avatārya gṛhītam nūpuram+mad→nūpuramasmatpādād
s j → r j	consonant / other	2	0.07	tataḥ sa mūḍho yāvadevaṃ kartuṃ bahirjagāma tāvattayā gṛhādupapatirniṣkāsitaḥ bahis+jagāma→bahirjagāma · taṃ ta dṛṣṭvā gṛhe 'dya dhṛtaṃ nāsti ityuktvā dravyaṃ tatsakāśādādāya ghṛtānayanadambhena veśmato nirgatya ca sā bahirjāreṇa saha ciraṃ sthitā bahis+jāreṇa→bahirjāreṇa
ama p → e p	consonant / other	2	0.07	tattvaṃ me pratipannā bhaginī pratipannaṃ ca nirvāhyate me+pratipannā · yadā me patiḥ sameṣyati tadā svāminyahaṃ tavāgre veṇīṃ chetsyāmi me+patiḥ
n c → ṃś c	anusvāra / nasal	2	0.07	tasmiṃśca vṛkṣamārūḍhe patiḥ prāha kamidamiti tasmin+ca→tasmiṃśca · tasmiṃścaiva gacchati bhayātpatiḥ kimidamityāha tasmin+ca→tasmiṃścaiva
a ī → e	vowel coalescence	2	0.07	patiḥ kruddho raktekṣaṇaḥ kimidamityāha rakta+īkṣaṇaḥ→raktekṣaṇaḥ · nedṛśairgṛhyate na+īdṛśaiḥ→nedṛśairgṛhyate
ā ū → o	vowel coalescence	2	0.07	yataḥ vādyate śṛṇu rambhoru kokilārāvaḍiṇḍimaḥ rambhā+ūro→rambhoru · rambhoru gaccha kāmināṃ ko vighnaṃ kartumarhati rambhā+ūro→rambhoru
m ṣ → ṃ ṣ	anusvāra / nasal	2	0.07	anyadā sabandhanaṃ ṣaṇḍaṃ vidhāya vaṇijārakaveṣadhārī madanāyā veśyāyāḥ kuṭṭinīṃ jagāda asmadīyā balīvardāḥ savastukā prātareṣyanti bandhanam→sabandhanaṃ +ṣaṇḍaṃ · so 'pi taṃ ṣaṇḍaṃ baddhvā vilāsinīpārśve yayau taṃ+ṣaṇḍaṃ
ḥ b → r b	visarga	2	0.07	yato 'hametāvadbhirapi gale baddhairbaddhaḥ rājāpi tadākarṇya hasaṃstaṃ mumoca baddhaiḥ+baddhaḥ→baddhairbaddhaḥ · kiṃ jātairbahubhiḥ putraiḥ śokasantāpakārakaiḥ jātaiḥ+bahubhiḥ→jātairbahubhiḥ
iḥ a → Ø a	visarga	2	0.07	tatastayā tatkālottaraṃ kṛtvoktaṃ nātha adya rātrau svapne uṣṭrikayā bhakṣito dṛṣṭastvam nātha+adya · uktaśca hataka anena pauruṣeṇa kṣayaṃ vrajasi hataka+anena
iḥ t → ā t	visarga	1	0.03	taṃ haridattaṃ kuputraduḥkhena pīḍitaṃ dṛṣṭvā tasya sakhā trivikramanāmā dvijaḥ svagṛhato nītinipuṇaṃ śukaṃ sārikāṃ ca gṛhītvā tadgṛhe gatvā prāha sakhe haridatta enaṃ śukaṃ sapatnīkaṃ putravattvaṃ paripālaya sakhā+trivikrama
iḥ e → Ø e	visarga	1	0.03	taṃ haridattaṃ kuputraduḥkhena pīḍitaṃ dṛṣṭvā tasya sakhā trivikramanāmā dvijaḥ svagṛhato nītinipuṇaṃ śukaṃ sārikāṃ ca gṛhītvā tadgṛhe gatvā prāha sakhe haridatta enaṃ śukaṃ sapatnīkaṃ putravattvaṃ paripālaya haridatta+enaṃ
n → o n	consonant / other	1	0.03	taṃ haridattaṃ kuputraduḥkhena pīḍitaṃ dṛṣṭvā tasya sakhā trivikramanāmā dvijaḥ svagṛhato nītinipuṇaṃ śukaṃ sārikāṃ ca gṛhītvā tadgṛhe gatvā prāha sakhe haridatta enaṃ śukaṃ sapatnīkaṃ putravattvaṃ paripālaya gṛhāt→svagṛhato +nīti
e d → ava d	consonant / other	1	0.03	etatsaṃrakṣaṇena tava duḥkhaṃ dūrībhaviṣyati tava+duḥkhaṃ
ā p → nī p	consonant / other	1	0.03	tadbhāryā dharmaśīlānāmnī putrastu devaśarmā nāmā→dharmaśīlānāmnī +putraḥ
ścitā b → yācit b	consonant / other	1	0.03	tasminkāle kayācit balākayā uḍḍīyamānayā tadaṅgopari purīṣotsargaḥ kṛtaḥ kayācit+balākayā
t ū → d ū	consonant / other	1	0.03	sa ca tapasvī krodhākulitanetraḥ yāvadūrdhvaṃ paśyati tāvattatkrodhāgninā bhasmībhūtāṃ balākāṃ bhūmau patitāṃ dṛṣṭvā balākāṃ dagdhvā nārāyaṇadvijagṛhe bhikṣārthaṃ yayau yāvat+ūrdhvam→yāvadūrdhvaṃ
ā s → au s	consonant / other	1	0.03	vyādhena svāgatapraśnapūrvakaṃ svagṛhaṃ nītvā nijapitarau sabhaktikaṃ bhojayitvā paścāttasya bhojanaṃ dattam pitarā→nijapitarau +sa
k dh → g dh	consonant / other	1	0.03	nijānvayapraṇītaṃ yaḥ samyagdharmaṃ niṣevate samyak+dharmam→samyagdharmaṃ
ḥ t → u t	visarga	1	0.03	ahaṃ sāpi ca evaṃ jñāninau tvaṃ ca nijapitarau parityajya bhramanmādṛśāṃ na sambhāṣaṇārhaḥ jñāninau+tvaṃ
ā p → au p	consonant / other	1	0.03	ahaṃ sāpi ca evaṃ jñāninau tvaṃ ca nijapitarau parityajya bhramanmādṛśāṃ na sambhāṣaṇārhaḥ pitarā→nijapitarau +parityajya
_ n → bhramanmādṛśāṃ n	anusvāra / nasal	1	0.03	ahaṃ sāpi ca evaṃ jñāninau tvaṃ ca nijapitarau parityajya bhramanmādṛśāṃ na sambhāṣaṇārhaḥ _→bhramanmādṛśāṃ +na
ā n → au n	consonant / other	1	0.03	evamuktaḥ sa madanaḥ pitarau namaskṛtya tadanujñāto bhāryāṃ cāpṛcchya pravahaṇam adhirūḍhavān gato deśāntaram pitarau+namaskṛtya
a _ → a svairiṇībhiḥ	consonant / other	1	0.03	paścāttatpatnī katiciddināni śokayuktā nirvāhya svairiṇībhiḥ sakhībhiḥ pratibodhitā puruṣāntarābhilāṣukābhavat nirvāhya+svairiṇībhiḥ
_ s → svairiṇībhiḥ s	consonant / other	1	0.03	paścāttatpatnī katiciddināni śokayuktā nirvāhya svairiṇībhiḥ sakhībhiḥ pratibodhitā puruṣāntarābhilāṣukābhavat svairiṇībhiḥ+sakhībhiḥ
e b → ava b	consonant / other	1	0.03	kiñca tadā gamyatā yadi viparīte samāyāte sati tava buddhirasti tava+buddhiḥ
u u → ū	vowel coalescence	1	0.03	sāpi cāṭūktibhirlakṣmīṃ prasādayāmāsa cāṭu+uktibhiḥ→cāṭūktibhirlakṣmīṃ
ā v → ṃ v	anusvāra / nasal	1	0.03	śukaḥ sā āgacchanneva svapatiriti jñātvā taṃ kacagrahaṃ pragṛhyaivamuvāca he śaṭha sarvadā tvamiti mamāgre jalpasi yanme tvāṃ vinā nānyā vallabhā asti tvāṃ+vinā
n e → nn e	consonant / other	1	0.03	śukaḥ sā āgacchanneva svapatiriti jñātvā taṃ kacagrahaṃ pragṛhyaivamuvāca he śaṭha sarvadā tvamiti mamāgre jalpasi yanme tvāṃ vinā nānyā vallabhā asti āgacchan+eva→āgacchanneva
ḥ aha → ḥ 'h	visarga	1	0.03	sā tathaiva samaṃ tābhirdvitīyo 'hni niśāmukhe dvitīyaḥ+'hni
u a → v a	vowel coalescence	1	0.03	sā āha suhṛdāṃ sādhvasādhvapi śrotavyameva ityanujñātaḥ śukaḥ āha asti nandanaṃ nāma nagaram sādhu+asādhu→sādhvasādhvapi
ā c → ṃ c	anusvāra / nasal	1	0.03	ato 'hamanukampayā imāṃ śunakīṃ tvāṃ ca dṛṣṭvā kathayitumāgatā tvāṃ+ca
ā b → ad b	consonant / other	1	0.03	yaśodevyā mahadbuddhyā nijakāryamanuṣṭhitam mahā+buddhyā→mahadbuddhyā
ḥ akhilaḥ → ḥ 'khilo	visarga	1	0.03	prasādadhanadānairvaśīkṛto 'khilo 'pi parijanavargaḥ vaśīkṛtaḥ+'khilo
akhilaḥ a → 'khilo '	visarga	1	0.03	prasādadhanadānairvaśīkṛto 'khilo 'pi parijanavargaḥ 'khilo+'pi
ayam dh → 'yaṃ dh	anusvāra / nasal	1	0.03	vimalo 'yaṃ dhanādyanityatāṃ śrutvā dātā babhūveti parijano 'navarataṃ cintayati 'yaṃ+dhana
aḥ anavaratam → o 'navarataṃ	visarga	1	0.03	vimalo 'yaṃ dhanādyanityatāṃ śrutvā dātā babhūveti parijano 'navarataṃ cintayati parijano+'navarataṃ
anavaratam c → 'navarataṃ c	anusvāra / nasal	1	0.03	vimalo 'yaṃ dhanādyanityatāṃ śrutvā dātā babhūveti parijano 'navarataṃ cintayati 'navarataṃ+cintayati
aḥ aham → o 'haṃ	visarga	1	0.03	tato bahiḥsthaḥ phutkaroti vañcito 'haṃ dhūrtarājena vañcito+'haṃ
aham dh → 'haṃ dh	anusvāra / nasal	1	0.03	tato bahiḥsthaḥ phutkaroti vañcito 'haṃ dhūrtarājena 'haṃ+dhūrta
s ph → ḥ ph	consonant / other	1	0.03	tatkṣaṇāt haṭṭāni muktvā vaṇiksārtho militvā ārakṣikamantrimukhyānāṃ purataḥ phūccakre purataḥ+phūccakre
j d → ṭ d	consonant / other	1	0.03	ayaṃ ca dhūrtarāṭ dvārasthaḥ rāj→dhūrtarāṭ +dvāra
a d → nā d	consonant / other	1	0.03	rājñaḥ kulaṃ śriyaṃ prāṇān nādagdhvā vinivartate a+dagdhvā→nādagdhvā
m vām → ṃ yuvayoḥ	anusvāra / nasal	1	0.03	śukaḥ sa rājā labdhopāyastadvimalabhāryādvayaṃ pṛthakpṛthaksaṃsthāpya pṛṣṭavān kiṃ yuvayoḥ pāṇigrahaṇe bhartrā vibhūṣaṇaṃ pradattaṃ dhanaṃ ca kiṃ+yuvayoḥ
vām p → yuvayoḥ p	consonant / other	1	0.03	śukaḥ sa rājā labdhopāyastadvimalabhāryādvayaṃ pṛthakpṛthaksaṃsthāpya pṛṣṭavān kiṃ yuvayoḥ pāṇigrahaṇe bhartrā vibhūṣaṇaṃ pradattaṃ dhanaṃ ca yuvayoḥ+pāṇigrahaṇe
ḥ dh → n dh	visarga	1	0.03	tatra vidvāndhārmikaḥ somaśarmā nāma vipraḥ vidvāḥ+dhārmikaḥ→vidvāndhārmikaḥ
a a → a	vowel coalescence	1	0.03	tatputrī rūpaudāryaguṇopetā viṣakanyeti vijñātābhūt rūpa+audārya→rūpaudāryaguṇopetā
a g → ' g	consonant / other	1	0.03	avidagdhaḥ patiḥ strīṇāṃ prauḍhānāṃ nāyako 'guṇī a+guṇī→'guṇī
as aham → o 'haṃ	anusvāra / nasal	1	0.03	tato 'haṃ tvayaiva saha gamiṣye nānyathā tato+'haṃ
s → yaiva s	consonant / other	1	0.03	tato 'haṃ tvayaiva saha gamiṣye nānyathā eva→tvayaiva +saha
ni e → Ø e	consonant / other	1	0.03	yāvatprayāti tāvatpathi eko yuvā vāgmī surūpaḥ śūraśca viṣṇunāmā brāhmaṇo militaḥ pathini→tāvatpathi +eko
m → mamatha m	anusvāra / nasal	1	0.03	uktaṃ ca prītiḥ syāddarśanādyaiḥ prathamamatha manaḥsaṅgasaṅkalpabhāvo nidrāchedastanutvaṃ vapuṣi kaluṣatā cendriyāṇāṃ nivṛttiḥ atha→prathamamatha +manaḥ
m g → a g	anusvāra / nasal	1	0.03	tayā cātmīyaṃ nāma gotraṃ kulakramaṃ cājñāpitaḥ nāma+gotraṃ
m m → theyaṃ m	anusvāra / nasal	1	0.03	pṛṣṭenottaraṃ dattaṃ viṣṇunā yatheyaṃ mayā pariṇītā iyam→yatheyaṃ +mayā
a vaḥ → a yuṣmākaṃ	visarga	1	0.03	tatastayā pṛṣṭaḥ śuka āha mantriṇoktam kiyanti dināni saṅgamasya yuṣmākaṃ prayāṇe saṅgamasya+yuṣmākaṃ
vaḥ p → yuṣmākaṃ p	visarga	1	0.03	tatastayā pṛṣṭaḥ śuka āha mantriṇoktam kiyanti dināni saṅgamasya yuṣmākaṃ prayāṇe yuṣmākaṃ+prayāṇe
k i → g i	consonant / other	1	0.03	dhigimāṃ brāhmaṇīṃ paratreha ca duḥkhadāṃ muñca śīghram dhik+imām→dhigimāṃ
m → yaiva m	anusvāra / nasal	1	0.03	yadā na ko 'pi jānāti tadā sarvadvijāgresaraṃ purohitaṃ prāha yathā tvayaiva matsyahāsyakāraṇaṃ kathanīyamanyathā tvaṃ deśānnirvāsaṃ prāpnoṣi eva→tvayaiva +matsya
aḥ _ → o vipadi	visarga	1	0.03	sampadi yasya na harṣo vipadi viṣādo raṇe ca bhīrutvam harṣo+vipadi
_ v → vipadi v	consonant / other	1	0.03	sampadi yasya na harṣo vipadi viṣādo raṇe ca bhīrutvam vipadi+viṣādo
aḥ aviralam → o 'viralaṃ	visarga	1	0.03	tato brāhmaṇo 'viralaṃ vṛttāntamācaṣṭe anena kāraṇena rājā māṃ nāgarānnirvāsayati brāhmaṇo+'viralaṃ
aviralam v → 'viralaṃ v	anusvāra / nasal	1	0.03	tato brāhmaṇo 'viralaṃ vṛttāntamācaṣṭe anena kāraṇena rājā māṃ nāgarānnirvāsayati 'viralaṃ+vṛttāntam
ḥ bh → r bh	visarga	1	0.03	āsannameva nṛpatirbhajate manuṣyaṃ vidyāvihīnamakulīnamasaṃstutaṃ vā nṛpatiḥ+bhajate→nṛpatirbhajate
ḥ l → Ø l	visarga	1	0.03	prāyeṇa bhūmipatayaḥ pramadā latāśca yaḥ pārśvato bhavati taṃ pariveṣṭayanti pramadā+latāḥ
avaśyam t → 'vaśyaṃ t	anusvāra / nasal	1	0.03	madhyamantramupāyaṃ ca so 'vaśyaṃ tāta na sthiraḥ 'vaśyaṃ+tāta
ḥ y → n y	visarga	1	0.03	rājānameva saṃśritya vidvānyāti paronnatim vidvāḥ+yāti→vidvānyāti
aḥ agratas → o 'grato	visarga	1	0.03	tataḥ sa evaṃ kṛtvā rājño 'grato gatvā sarvaṃ nivedayāmāsa rājño+'grato
agratas g → 'grato g	consonant / other	1	0.03	tataḥ sa evaṃ kṛtvā rājño 'grato gatvā sarvaṃ nivedayāmāsa 'grato+gatvā
s i → ḥ i	consonant / other	1	0.03	yataḥ itaro 'pi na sāmānyo nṛpatirdivyarūpabhṛt yataḥ+itaro
ñ h → an h	consonant / other	1	0.03	puruṣākhyānato rājan hasitāḥ śapharā dhruvam rājan+hasitāḥ
r → o r	consonant / other	1	0.03	puruṣākhyānato rājan hasitāḥ śapharā dhruvam ākhyānāt→puruṣākhyānato +rājan
ñ ś → an ś	consonant / other	1	0.03	paribhāvyastvayā rājan ślokārtho 'yaṃ sadā hṛdi rājan+śloka
ayam s → 'yaṃ s	anusvāra / nasal	1	0.03	paribhāvyastvayā rājan ślokārtho 'yaṃ sadā hṛdi 'yaṃ+sadā
as g → o g	consonant / other	1	0.03	tatastasyāḥ purā sā sakhī kapaṭādbrūte sakhi yadi tvaṃ mama purato guhyaṃ na kathayasi tatkaḥ snehaḥ purato+guhyaṃ
ḥ i → r i	visarga	1	0.03	tataḥ padminyāha madīyaḥ patiridaṃ guhyaṃ mamāgre kathamapi na brūte mayā śataśaḥ pṛṣṭo 'pi patiḥ+idam→patiridaṃ
dh k → t k	consonant / other	1	0.03	kṣutkṣāmasya karaṇḍapiṇḍitatanormlānendriyasya kṣudhā kṛtvākhurvivaraṃ svayaṃ nipatito naktaṃ mukhe bhoginaḥ kṣudh+kṣāmasya→kṣutkṣāmasya
ṝṇām v → ṛṇāṃ v	anusvāra / nasal	1	0.03	tṛptastatpiśitena satvaramasau tenaiva yātaḥ pathā svasthāstiṣṭhata daivameva hi nṛṇāṃ vṛddhau kṣaye kāraṇam nṛṇāṃ+vṛddhau
ñ v → an v	consonant / other	1	0.03	tena ca rājanvikramārkabuddhimuktena guhyaṃ kīrtitam rājñ+vikrama→rājanvikramārkabuddhimuktena
p → a p	consonant / other	1	0.03	asti dharaṇītale vatsonanāma paṭṭanam nām→vatsonanāma +paṭṭanam
ṛ a → r a	vowel coalescence	1	0.03	pitrarjitaṃ dravyaṃ bhoginaṃ kaṃ na karoti pitṛ+arjitam→pitrarjitaṃ
ḥ ū → Ø ū	visarga	1	0.03	tataḥ sa brāhmaṇa ūrdhvabāhurjagāda tavāham atithirdhanārthī brāhmaṇa+ūrdhva
ḥ dh → r dh	visarga	1	0.03	tataḥ sa brāhmaṇa ūrdhvabāhurjagāda tavāham atithirdhanārthī atithiḥ+dhana→atithirdhanārthī
i _ → i vipadā	consonant / other	1	0.03	abhibhūto 'pi vipadā karoti sujanaḥ parasya upakāram 'pi+vipadā
_ k → vipadā k	consonant / other	1	0.03	abhibhūto 'pi vipadā karoti sujanaḥ parasya upakāram vipadā+karoti
as naḥ → o 'smākaṃ	visarga	1	0.03	paraṃ dravyaṃ kuto 'smākaṃ vitarati kasmādvilasatīti kuto+'smākaṃ
naḥ v → 'smākaṃ v	visarga	1	0.03	paraṃ dravyaṃ kuto 'smākaṃ vitarati kasmādvilasatīti 'smākaṃ+vitarati
e aha → e 'h	consonant / other	1	0.03	śuka uttaraṃ dadau devi bālapaṇḍitā dvitīye 'hni saṃyāte rājānaṃ prāha deva nāgrahaḥ kartuṃ yujyate dvitīye+'hni
p → ī p	consonant / other	1	0.03	sā ca bhartrā gṛhānniryāntī prayatnena niyantritā niryānt→gṛhānniryāntī +prayatnena
j y → g y	consonant / other	1	0.03	tāṃ ca niyantraṇāt pūrvameko vaṇigyakṣagṛhe sthitaḥ sakāmāmabhajat vaṇij+yakṣa→vaṇigyakṣagṛhe
t m → d	consonant / other	1	0.03	tvayā ca mayi gatāyāṃ paścādasmadgṛhaṃ jvālanīyaṃ yathā gṛhakāryāsakto jano māṃ gatāṃ na jānāti paścāt+mad→paścādasmadgṛhaṃ
e aham → e 'haṃ	anusvāra / nasal	1	0.03	atrāntare 'haṃ taṃ svecchayā bhuktvā samupāgacchāmi antare+'haṃ
ḥ p → khīvacanātsa p	visarga	1	0.03	tataḥ sakhīvacanātsa pumāṃstatrāyātaḥ saḥ→sakhīvacanātsa +pumān
iḥ bh → Ø bh	visarga	1	0.03	tathā tava mahārāja bhaviṣyati suniścayam rājaiḥ→mahārāja +bhaviṣyati
d j → t j	consonant / other	1	0.03	atha cet jñātena ślokārthena prayojanaṃ tadā kalye svayameva jñāpayiṣyāmi cet+jñātena
g → r g	consonant / other	1	0.03	puṣpahāso nāma mantrī sarvamantriṇāmagraṇīr nirdeṣo guptaḥ agraṇī→sarvamantriṇāmagraṇīr +guptaḥ
ayam p → 'yaṃ p	anusvāra / nasal	1	0.03	rājā prāhānvartho 'yaṃ puṣpahāsaḥ 'yaṃ+puṣpahāsaḥ
s y → ḥ y	consonant / other	1	0.03	yataḥ yadā so madīyāyāṃ saṃsadi hasati tadāsyāsyātpuṣpaprakaro nipatati yataḥ+yadā
ñ t → an t	consonant / other	1	0.03	bālapaṇḍitā prāha kenāpi kāraṇena mantriṇā na hasitam rājan tatkāraṇaṃ tvayā jñātaṃ na vā rājā prāha mayā kimapi na jñātam rājan+tat
j n → k n	consonant / other	1	0.03	bālapaṇḍitā prāha tarhi kathamidaṃ daṇḍaṃ kurvanpāpabhāk na bhavasi bhāj→kurvanpāpabhāk +na
ama k → e k	consonant / other	1	0.03	tato rājan me kalatraṃ narāntararataṃ jātaṃ tacca mayā jñātam tena ca duḥkhena na hasitam me+kalatraṃ
ñ p → an p	consonant / other	1	0.03	rājāpi tāmāśvāsya kṛtakopo dvijātmajāsyaṃ vilokya mantriṇamavādīt kathamasmadduḥkhe sahāso 'si mantryapi sabhayamañjaliṃ baddhvābhāṣata rājan poṭakajanaistvadīyā rājñī rātrau nāḍikābhirāhatāpi na mūrchitā adhunā mūrchiteti hāsyakāraṇam rājan+poṭaka
ḥ jh → r jh	visarga	1	0.03	anyadā yāvatsubhagā upapatinā saha gṛhāntarvidyeta tāvadbahiḥ sthānāt patir jhiṇṭahasto gṛhadvāri samāyayau patir+jhiṇṭa
s i → Ø i	consonant / other	1	0.03	patirapi kimidamiti bruvāṇo 'tyādarāt śṛṅgāradevyā uktaḥ yattvayā etāni jhiṇṭāni devyā upavanādānītāni tata iyaṃ grahilā saṃjātā tata+iyaṃ
e adbhutam → e 'dbhutaṃ	anusvāra / nasal	1	0.03	yathā rambhikayā pūrvaṃ brāhmaṇārthe 'dbhutaṃ kṛtam arthe+'dbhutaṃ
adbhutam k → 'dbhutaṃ k	anusvāra / nasal	1	0.03	yathā rambhikayā pūrvaṃ brāhmaṇārthe 'dbhutaṃ kṛtam 'dbhutaṃ+kṛtam
iḥ u → Ø u	visarga	1	0.03	tataḥ sā kumbhaṃ muktvā patyuḥ sakāśamāgatyābravīt nātha upalakṣasva enam nātha+upalakṣasva
avaśyam n → 'vaśyaṃ n	anusvāra / nasal	1	0.03	so 'vaśyaṃ narakaṃ yāti tanniḥśvāsahato naraḥ 'vaśyaṃ+narakaṃ
i vālakhilyāḥ → i bālakhilyās	visarga	1	0.03	caskanda retastasyāpi bālakhilyās tadudbhavāḥ api+bālakhilyās
vālakhilyāḥ t → bālakhilyās t	visarga	1	0.03	caskanda retastasyāpi bālakhilyās tadudbhavāḥ bālakhilyās+tad
e ī → ave	vowel coalescence	1	0.03	tavehitaṃ kariṣyāmi te+īhitam→tavehitaṃ
t j → j j	consonant / other	1	0.03	so 'pi ca māndyavyājānmāsamekaṃ sthitaḥ paścājjagāma paścāt+jagāma→paścājjagāma
m babb → ṃ vavv	anusvāra / nasal	1	0.03	yathā śobhikayā proktaṃ vavvūle carite sati proktaṃ+vavvūle
ā s → nī s	consonant / other	1	0.03	tatpatnī rājikānāmnī surūpā paraṃ duścāriṇī nāmā→rājikānāmnī +surūpā
naḥ n → to n	visarga	1	0.03	taṃ ta dṛṣṭvā gṛhe 'dya dhṛtaṃ nāsti ityuktvā dravyaṃ tatsakāśādādāya ghṛtānayanadambhena veśmato nirgatya ca sā bahirjāreṇa saha ciraṃ sthitā veśmato+nirgatya
au p → yāṃ p	anusvāra / nasal	1	0.03	sā ca saniḥśvāsaṃ rudatī dhūlipuñjaṃ darśayitvā idamuvāca yatkṛte tvaṃ kruddhaḥ sa te dravyo 'tra dhūlyāṃ patitaḥ dhūlyāṃ+patitaḥ
ī i → īr i	vowel coalescence	1	0.03	yadyāyāte patau vetsi dhanaśrīriva bhāṣitum dhanaśrī+iva→dhanaśrīriva
ī n → īr n	consonant / other	1	0.03	tasya bhāryā prāṇebhyo 'pi priyā dhanaśrīrnāma dhanaśrī+nāma→dhanaśrīrnāma
j d → g d	consonant / other	1	0.03	anyadā tu vaṇigdravyasāramādāya tāmāpṛcchya deśāntaraṃ jagāma vaṇij+dravya→vaṇigdravyasāramādāya
j k → ṭ k	consonant / other	1	0.03	anyadā tu samāyāto vasantaḥ kālarāṭ kṣitau rāj→kālarāṭ +kṣitau
s v → ḥ v	consonant / other	1	0.03	yataḥ vādyate śṛṇu rambhoru kokilārāvaḍiṇḍimaḥ yataḥ+vādyate
k → ru k	consonant / other	1	0.03	yataḥ vādyate śṛṇu rambhoru kokilārāvaḍiṇḍimaḥ ūro→rambhoru +kokila
ī j → īr j	consonant / other	1	0.03	tatastvamapi kuru vayaḥsāphalyamityukte dhanaśrīrjagāda nāhaṃ vilambituṃ sahāmi dhanaśrī+jagāda→dhanaśrīrjagāda
n ā → nn ā	consonant / other	1	0.03	hasannāha śuko yāhi yadi kartuṃ tvamuttaram hasan+āha→hasannāha
ḥ ch → ś ch	visarga	1	0.03	mahilāraktāḥ puruṣāśchekā api na saṃbharanti ātmanām puruṣāḥ+chekāḥ→puruṣāśchekā
āyām d → asyāṃ d	anusvāra / nasal	1	0.03	atraiva grāme uttarasyāṃ diśi yakṣo 'sti uttarasyāṃ+diśi
t p → n p	consonant / other	1	0.03	yaḥ kaścitsatyo bhavati sa jaṅghayorantarān niṣkrāmyatīti prasiddham antarāt→jaṅghayorantarān +prasiddham
s ā → Ø ā	consonant / other	1	0.03	tata āḥ kimetadityabhidhāya sā punaḥ snānārthaṃ yayau tata+āḥ
e j → ava j	consonant / other	1	0.03	sāpi snānaṃ kṛtvā yakṣasamīpamāgatya puṣpagandhādyairabhyarcya sarvalokānāṃ śṛṇvatāmuvāca bho bhagavanyakṣa nijabhartāramenaṃ ca grahilaṃ vinā yadyanyapuruṣaḥ spṛśati kadācana māṃ tadā tava jaṅghābhyāṃ sakāśānmama niṣkramaṇaṃ mā bhavatvityabhidhāya sarvalokasamakṣameva jaṅghayormadhye praviśya niṣkrāntā tava+jaṅghābhyāṃ
ayam t → 'yaṃ t	anusvāra / nasal	1	0.03	yadā ca tayātiśayena vidūṣito 'yaṃ tadā bandhūnāṃ kathayāmāsa yadiyaṃ bahiḥśāyinī 'yaṃ+tadā
e e → a e	vowel coalescence	1	0.03	yadā ca bahiḥ krīḍāṃ kṛtvā samāgatāyāḥ sa patirdvāraṃ nodghāṭayati tadā sā kūpe dṛṣadaṃ kṣiptvā dvāradeśa eva sthitā deśe→dvāradeśa +eva
aḥ abhīṣṭam → o 'bhīṣṭaṃ	visarga	1	0.03	śuka āha yadeva manaso 'bhīṣṭaṃ tadeva kāryam manaso+'bhīṣṭaṃ
abhīṣṭam t → 'bhīṣṭaṃ t	anusvāra / nasal	1	0.03	śuka āha yadeva manaso 'bhīṣṭaṃ tadeva kāryam 'bhīṣṭaṃ+tat
ā m → au m	consonant / other	1	0.03	anyadā sa pitarau muktvā deśāntaraṃ gataḥ pitarau+muktvā
s ṣ → ḥ ṣ	consonant / other	1	0.03	tataḥ ṣaṇḍaṃ yavakāśādibhiḥ pupoṣa tataḥ+ṣaṇḍaṃ
m v → tastaṃ v	anusvāra / nasal	1	0.03	tatastaṃ vilāsinīpārśvādgataṃ jñātvā maunaṃ vidhāya sthitā tam→tatastaṃ +vilāsinī
d ś → cch	consonant / other	1	0.03	yadi kāciccharīre te buddhiḥ sarṣapacauravat kācid+śarīre→kāciccharīre
o y → u y	consonant / other	1	0.03	śukaḥ prāha kuru yadrocate bhīru yadi kartuṃ tvamīśvarā bhīru+yadi
aḥ abhivāñchām → o 'bhivāñchāṃ	visarga	1	0.03	sā ca soḍhākaṃ nityamicchati paraṃ so 'bhivāñchāṃ na vidhatte so+'bhivāñchāṃ
abhivāñchām n → 'bhivāñchāṃ n	anusvāra / nasal	1	0.03	sā ca soḍhākaṃ nityamicchati paraṃ so 'bhivāñchāṃ na vidhatte 'bhivāñchāṃ+na
c → uktaṃ c	anusvāra / nasal	1	0.03	yuktamuktaṃ ca uktam→yuktamuktaṃ +ca
t l → l l	consonant / other	1	0.03	bhrūcāpākṛṣṭamuktāḥ śravaṇapathajuṣo nīlapakṣmāṇa ete yāvallīlāvatīnāṃ na hṛdi dhṛtimuṣo dṛṣṭibāṇāḥ patanti yāvat+līlāvatīnām→yāvallīlāvatīnāṃ
