rule	category	count	pct	examples
tīm ś → ntīṃ ś	anusvāra / nasal	1	0.09	niḥśvāsenādharakisalayakleśinā vikṣipantīṃ śuddhasnānāt paruṣamalakaṃ nūnam āgaṇḍalambam vikṣipantīṃ+śuddha
tīm n → ntīṃ n	anusvāra / nasal	1	0.09	matsaṃbhogaḥ kathamupanamet svapnajo 'pīti nidrām ākāṅkṣantīṃ nayanasalilotpīḍaruddhāvakāśam ākāṅkṣantīṃ+nayana
m h → a h	anusvāra / nasal	1	0.09	ādye baddhā virahadivase yā śikhā dāma hitvā śāpasyānte vigalitaśucā tāṃ mayodveṣṭanīyām dāma+hitvā
e m → ava m	consonant / other	1	0.09	jāne sakhyās tava mayi manaḥ saṃbhṛtasnehamasmād itthaṃbhūtāṃ prathamavirahe tām ahaṃ tarkayāmi tava+mayi
i ū → y ū	vowel coalescence	1	0.09	saṃbhogānte mama samucito hastasaṃvāhamānāṃ yāsyaty ūruḥ sarasakadalīstambhagauraś calatvam yāsyaty+ūruḥ
iḥ y → Ø y	visarga	1	0.09	tasmin kāle jalada yadi sā labdhanidrāsukhā syād anvāsyaināṃ stanitavimukho yāmamātraṃ sahasva jalada+yadi
ā s → ī s	consonant / other	1	0.09	ity ākhyāte pavanatanayaṃ maithilīvonmukhī sā tvām utkaṇṭhocchvasitahṛdayā vīkṣya saṃbhāvya caiva unmukhā→maithilīvonmukhī +sā
t e → d e	consonant / other	1	0.09	avyāpannaḥ kuśalam abale pṛcchati tvāṃ viyuktaḥ pūrvābhāṣyaṃ sulabhavipadāṃ prāṇinām etad eva etad+eva
_ p → sulabhavipadāṃ p	anusvāra / nasal	1	0.09	avyāpannaḥ kuśalam abale pṛcchati tvāṃ viyuktaḥ pūrvābhāṣyaṃ sulabhavipadāṃ prāṇinām etad eva _→sulabhavipadāṃ +prāṇinām
e s → i s	consonant / other	1	0.09	utpaśyāmi pratanuṣu nadīvīciṣu bhrūvilāsān hantaikasmin kvacid api na te caṇḍi sādṛśyam asti caṇḍi+sādṛśyam
ama k → e k	consonant / other	1	0.09	asrais tāvan muhur upacitair dṛṣṭir ālupyate me krūras tasminn api na sahate saṃgamaṃ nau kṛtāntaḥ me+krūras
m āvayoḥ → ṃ nau	visarga	1	0.09	asrais tāvan muhur upacitair dṛṣṭir ālupyate me krūras tasminn api na sahate saṃgamaṃ nau kṛtāntaḥ saṃgamaṃ+nau
āvayoḥ k → nau k	visarga	1	0.09	asrais tāvan muhur upacitair dṛṣṭir ālupyate me krūras tasminn api na sahate saṃgamaṃ nau kṛtāntaḥ nau+kṛtāntaḥ
e a → e '	vowel coalescence	1	0.09	gharmānte 'smin vigaṇaya kathaṃ vāsarāṇi vrajeyur diksaṃsaktapravitataghanavyastasūryātapāni ante+'smin
ś s → k s	consonant / other	1	0.09	gharmānte 'smin vigaṇaya kathaṃ vāsarāṇi vrajeyur diksaṃsaktapravitataghanavyastasūryātapāni diś+saṃsakta→diksaṃsaktapravitataghanavyastasūryātapāni
tīnām n → ntīnāṃ n	anusvāra / nasal	1	0.09	paśyantīnāṃ na khalu bahuśo na sthalīdevatānāṃ muktāsthūlās tarukisalayeṣv aśruleśāḥ patanti paśyantīnāṃ+na
as n → o n	consonant / other	1	0.09	paśyantīnāṃ na khalu bahuśo na sthalīdevatānāṃ muktāsthūlās tarukisalayeṣv aśruleśāḥ patanti bahuśo+na
e i → ave	vowel coalescence	1	0.09	āliṅgyante guṇavati mayā te tuṣārādrivātāḥ pūrvaṃ spṛṣṭaṃ yadi kila bhaved aṅgam ebhis taveti te+iti→taveti
ama g → e g	consonant / other	1	0.09	itthaṃ cetaś caṭulanayane durlabhaprārthanaṃ me gāḍhoṣmābhiḥ kṛtam aśaraṇaṃ tvadviyogavyathābhiḥ me+gāḍha
e t → i t	consonant / other	1	0.09	nanv ātmānaṃ bahu vigaṇayann ātmanaivāvalambe tatkalyāṇi tvam api nitarāṃ mā gamaḥ kātaratvam kalyāṇe→tatkalyāṇi +tvam
s g → r g	consonant / other	1	0.09	kasyātyantaṃ sukham upanataṃ duḥkham ekāntato vā nīcair gacchaty upari ca daśā cakranemikrameṇa nīcair+gacchaty
ama bh → e bh	consonant / other	1	0.09	śāpānto me bhujagaśayanād utthite śārṅgapāṇau śeṣān māsān gamaya caturo locane mīlayitvā me+bhujaga
ama n → e n	consonant / other	1	0.09	bhūyaścāha tvam api śayane kaṇṭhalagnā purā me nidrāṃ gatvā kimapi rudatī sasvaraṃ viprabuddhā me+nidrāṃ
iḥ r → Ø r	visarga	1	0.09	sāntarhāsaṃ kathitam asakṛt pṛcchataś ca tvayā me dṛṣṭaḥ svapne kitava ramayan kāmapi tvaṃ mayeti kitava+ramayan
r k → ḥ k	consonant / other	1	0.09	sābhijñānaprahitakuśalais tadvacobhir mamāpi prātaḥ kundaprasavaśithilaṃ jīvitaṃ dhārayethāḥ prātaḥ+kunda
iṃcid s → accit s	consonant / other	1	0.09	kaccit saumya vyavasitam idaṃ bandhukṛtyaṃ tvayā me pratyādeśān na khalu bhavato dhīratāṃ kalpayāmi kaccit+saumya
ama p → e p	consonant / other	1	0.09	kaccit saumya vyavasitam idaṃ bandhukṛtyaṃ tvayā me pratyādeśān na khalu bhavato dhīratāṃ kalpayāmi me+pratyādeśān
aḥ dh → o dh	visarga	1	0.09	kaccit saumya vyavasitam idaṃ bandhukṛtyaṃ tvayā me pratyādeśān na khalu bhavato dhīratāṃ kalpayāmi bhavato+dhīra
