rule	category	count	pct	examples
t ṛ → d ṛ	consonant / other	1	0.1	kasyānimeṣanayane vidite divaukolokād ṛte jagati te api vai gṛhītvā lokāt→divaukolokād +ṛte
iḥ v → Ø v	visarga	1	0.1	piṇḍaprasāritamukhena time kim etad dṛṣṭaṃ na bāliśa viśad baḍiśaṃ tvayāntaḥ bāliśa+viśad
ś p → k p	consonant / other	1	0.1	abhyuddharet tad api viśvam itīdṛśīyaṃ kenāpi dik prakaṭitā puruṣottamena dik+prakaṭitā
j p → k p	consonant / other	1	0.1	svālpāśayaḥ svakulaśilpavikalpam eva yaḥ kalpayan skhalati kācavaṇik piśācaḥ vaṇij→kācavaṇik +piśācaḥ
ā a → ā '	vowel coalescence	1	0.1	saṃśuṣyan pṛṣadaṃśa eṣa kurutāṃ mūkaḥ sthito 'py atra kiṃ gehe kiṃ bahunā 'dhunā gṛhapateś caurāś caranty ākhavaḥ bahunā+'dhunā
iḥ bh → Ø bh	visarga	1	0.1	mūlaṃ cecchucipaṅkajaśrutir iyaṃ kasmād guṇā yady amī kiṃ chidrāṇi mṛṇāla bhavatas tattvaṃ na manyāmahe mṛṇāla+bhavatas
ayam s → 'yaṃ s	anusvāra / nasal	1	0.1	aho gehenardī divasavijigīṣājvararujā pradīpo 'yaṃ sthāne glapayati mṛṣāmūn avayavān 'yaṃ+sthāne
m a → mā	anusvāra / nasal	1	0.1	nāmāpy anyataror nimīlitam abhūt tat tāvad unmīlitaṃ prasthāne skhalataḥ svavartmani vidher apy udgṛhītaḥ karaḥ nām+api→nāmāpy
ḥ b → r b	visarga	1	0.1	vātāhāratayā jagadviṣadharair āśvāsya niḥśeṣitaṃ te grastāḥ punar abhratoyakaṇikātīvravratair barhibhiḥ vrataiḥ→abhratoyakaṇikātīvravratair +barhibhiḥ
a h → ī h	consonant / other	1	0.1	te 'pi krūracamūrucarmavasanair nītāḥ kṣayaṃ lubdhakair dambhasya sphuritaṃ vidann api jano jālmo guṇanīhate guṇana+hate→guṇanīhate
e ś → ava ś	consonant / other	1	0.1	asthānodyogaduḥkhaṃ jahihi na hi nabhaḥ paṅgusaṃcārayogyaṃ svāyāsāyaiva sādho tava śalabha javābhyāsadurvāsaneyam tava+śalabha
iḥ j → Ø j	visarga	1	0.1	asthānodyogaduḥkhaṃ jahihi na hi nabhaḥ paṅgusaṃcārayogyaṃ svāyāsāyaiva sādho tava śalabha javābhyāsadurvāsaneyam śalabha+java
aḥ d → o d	visarga	1	0.1	candreṇaiva taraṅgabhaṅgimukharaṃ saṃvardhyamānāmbhaso dadyur jīvitam eva kiṃ girisaritsrotāṃsi yady ambudheḥ ambhasaḥ→saṃvardhyamānāmbhaso +dadyur
k d → g d	consonant / other	1	0.1	teṣv eva pratisaṃvidhānavikalaṃ paśyatsu sākṣiṣv iva drāg darpoddhuram āgateṣv api na sa kṣīyeta yady anyathā drāg+darpa
e o → a o	vowel coalescence	1	0.1	na sambhavati kiṃ tv idaṃ bata vikāsidhāmnā vinā sad apy asad iva sthitaṃ sphuritam anta ojasvinām anta+ojasvinām
ntaḥ m → to m	visarga	1	0.1	grāvāṇo 'tra vibhūṣaṇaṃ trijagato maryādayā sthīyate nanv atraiva vidhuḥ sthito hi vibudhāḥ sambhūya pūrṇāśiṣaḥ trijagato+maryādayā
k n → ṅ n	consonant / other	1	0.1	āste 'traiva sarasy aho bata kiyān saṃtoṣapakṣagraho haṃsasyāsya manāṅ na dhāvati manaḥ śrīdhāmni padme kvacit manāṅ+na
ḥ _ → Ø madhulihaḥ	visarga	1	0.1	supto 'dyāpi na budhyate tad itarāṃs tāvat pratīkṣāmahe velām ity udaraṃpriyā madhulihaḥ soḍhuṃ kṣaṇaṃ na kṣamāḥ udaraṃpriyā+madhulihaḥ
_ s → madhulihaḥ s	consonant / other	1	0.1	supto 'dyāpi na budhyate tad itarāṃs tāvat pratīkṣāmahe velām ity udaraṃpriyā madhulihaḥ soḍhuṃ kṣaṇaṃ na kṣamāḥ madhulihaḥ+soḍhuṃ
_ h → ujjhitabhiyā h	consonant / other	1	0.1	bhekena kvaṇatā saroṣaparuṣaṃ yat kṛṣṇasarpānane dātuṃ gaṇḍacapeṭam ujjhitabhiyā hastaḥ samullāsitaḥ _→ujjhitabhiyā +hastaḥ
ayam bh → 'yaṃ bh	anusvāra / nasal	1	0.1	ko 'yaṃ bhrāntiprakāras tava pavana padaṃ lokapādāhatīnāṃ tejasvivrātasevye nabhasi nayasi yat pāṃsupūraṃ pratiṣṭhām 'yaṃ+bhrānti
e p → ava p	consonant / other	1	0.1	ko 'yaṃ bhrāntiprakāras tava pavana padaṃ lokapādāhatīnāṃ tejasvivrātasevye nabhasi nayasi yat pāṃsupūraṃ pratiṣṭhām tava+pavana
iḥ p → Ø p	visarga	1	0.1	ko 'yaṃ bhrāntiprakāras tava pavana padaṃ lokapādāhatīnāṃ tejasvivrātasevye nabhasi nayasi yat pāṃsupūraṃ pratiṣṭhām pavana+padaṃ
u _ → u sarpadviṣaḥ	consonant / other	1	0.1	vātā vāntu kadambareṇuśabalā nṛtyantu sarpadviṣaḥ sotsāhā navatoyabhāraguravo muñcantu nādaṃ ghanāḥ nṛtyantu+sarpadviṣaḥ
_ s → sarpadviṣaḥ s	consonant / other	1	0.1	vātā vāntu kadambareṇuśabalā nṛtyantu sarpadviṣaḥ sotsāhā navatoyabhāraguravo muñcantu nādaṃ ghanāḥ sarpadviṣaḥ+sa
m gh → ṃ gh	anusvāra / nasal	1	0.1	vātā vāntu kadambareṇuśabalā nṛtyantu sarpadviṣaḥ sotsāhā navatoyabhāraguravo muñcantu nādaṃ ghanāḥ nādaṃ+ghanāḥ
e b → ava b	consonant / other	1	0.1	prāṇā yena samarpitās tava balād yenaivam utthāpitaḥ skandhe yena ciraṃ dhṛto 'si vidadhe yas te saparyām api tava+balād
ī _ → ī hutabhujā	consonant / other	1	0.1	rajjvā diśaḥ pravitatāḥ salilaṃ viṣeṇa khātā mahī hutabhujā jvalitā vanāntāḥ mahī+hutabhujā
_ j → hutabhujā j	consonant / other	1	0.1	rajjvā diśaḥ pravitatāḥ salilaṃ viṣeṇa khātā mahī hutabhujā jvalitā vanāntāḥ hutabhujā+jvalitā
m _ → ṃ vārām	anusvāra / nasal	1	0.1	ayaṃ vārām eko nilaya iti ratnākara iti śrito 'smābhis tṛṣṇātaralitamanobhir jalanidhiḥ ayaṃ+vārām
_ e → vārām e	consonant / other	1	0.1	ayaṃ vārām eko nilaya iti ratnākara iti śrito 'smābhis tṛṣṇātaralitamanobhir jalanidhiḥ vārām+eko
aḥ asmābhiḥ → o 'smābhis	visarga	1	0.1	ayaṃ vārām eko nilaya iti ratnākara iti śrito 'smābhis tṛṣṇātaralitamanobhir jalanidhiḥ śrito+'smābhis
asmābhiḥ t → 'smābhis t	visarga	1	0.1	ayaṃ vārām eko nilaya iti ratnākara iti śrito 'smābhis tṛṣṇātaralitamanobhir jalanidhiḥ 'smābhis+tṛṣṇā
n c → ṃś c	anusvāra / nasal	1	0.1	cirāsīnaṃ tasmiṃś ca phalam api daivāt pariṇataṃ vipāke tūlo 'ntaḥ sapadi marutā so 'py apahṛtaḥ tasmiṃś+ca
aḥ antar → o 'ntaḥ	visarga	1	0.1	cirāsīnaṃ tasmiṃś ca phalam api daivāt pariṇataṃ vipāke tūlo 'ntaḥ sapadi marutā so 'py apahṛtaḥ tūlo+'ntaḥ
antar s → 'ntaḥ s	consonant / other	1	0.1	cirāsīnaṃ tasmiṃś ca phalam api daivāt pariṇataṃ vipāke tūlo 'ntaḥ sapadi marutā so 'py apahṛtaḥ 'ntaḥ+sapadi
iḥ t → Ø t	visarga	1	0.1	candrāṃśuvṛndavitatadyutim aty amuṣmin he kālakūṭa tava janma kathaṃ payodhau kālakūṭa+tava
e j → ava j	consonant / other	1	0.1	candrāṃśuvṛndavitatadyutim aty amuṣmin he kālakūṭa tava janma kathaṃ payodhau tava+janma
