id	type	question	answer	choices	verdict_refs	source_dataset
ZOD-1592	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? उत्सङ्गवत् (utsaṅgavat), स्मृतिमत् (smṛtimat), दोषवत् (doṣavat), इन्द्रियावत् (indriyāvat)	उत्सङ्गवत् (utsaṅgavat)	उत्सङ्गवत् (utsaṅgavat)|स्मृतिमत् (smṛtimat)|दोषवत् (doṣavat)|इन्द्रियावत् (indriyāvat)	dcs-nominal-class-split-adj:56071:at_only;dcs-nominal-class-split-adj:114082:one_lexeme_two_spellings;dcs-nominal-class-split-adj:90101:one_lexeme_two_spellings;dcs-nominal-class-split-adj:63691:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1593	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? दोषवत् (doṣavat), इन्द्रियावत् (indriyāvat), भ्रातृव्यवत् (bhrātṛvyavat), आतिथ्यवत् (ātithyavat)	आतिथ्यवत् (ātithyavat)	दोषवत् (doṣavat)|इन्द्रियावत् (indriyāvat)|भ्रातृव्यवत् (bhrātṛvyavat)|आतिथ्यवत् (ātithyavat)	dcs-nominal-class-split-adj:90101:one_lexeme_two_spellings;dcs-nominal-class-split-adj:63691:one_lexeme_two_spellings;dcs-nominal-class-split-adj:26423:one_lexeme_two_spellings;dcs-nominal-class-split-adj:57717:at_only	dcs-nominal-class-split-adj
ZOD-1594	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? भ्रातृव्यवत् (bhrātṛvyavat), मद्वत् (madvat), अस्वपत् (asvapat), इन्द्रियावत् (indriyāvat)	अस्वपत् (asvapat)	भ्रातृव्यवत् (bhrātṛvyavat)|मद्वत् (madvat)|अस्वपत् (asvapat)|इन्द्रियावत् (indriyāvat)	dcs-nominal-class-split-adj:26423:one_lexeme_two_spellings;dcs-nominal-class-split-adj:35427:one_lexeme_two_spellings;dcs-nominal-class-split-adj:61459:at_only;dcs-nominal-class-split-adj:63691:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1595	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? धनवत् (dhanavat), जागरितवत् (jāgaritavat), भ्रातृव्यवत् (bhrātṛvyavat), मद्वत् (madvat)	जागरितवत् (jāgaritavat)	धनवत् (dhanavat)|जागरितवत् (jāgaritavat)|भ्रातृव्यवत् (bhrātṛvyavat)|मद्वत् (madvat)	dcs-nominal-class-split-adj:91655:one_lexeme_two_spellings;dcs-nominal-class-split-adj:88485:at_only;dcs-nominal-class-split-adj:26423:one_lexeme_two_spellings;dcs-nominal-class-split-adj:35427:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1596	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? तर्द्मवत् (tardmavat), मद्वत् (madvat), धनवत् (dhanavat), दयावत् (dayāvat)	तर्द्मवत् (tardmavat)	तर्द्मवत् (tardmavat)|मद्वत् (madvat)|धनवत् (dhanavat)|दयावत् (dayāvat)	dcs-nominal-class-split-adj:96826:at_only;dcs-nominal-class-split-adj:35427:one_lexeme_two_spellings;dcs-nominal-class-split-adj:91655:one_lexeme_two_spellings;dcs-nominal-class-split-adj:146372:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1597	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? धनवत् (dhanavat), दयावत् (dayāvat), कण्डूमत् (kaṇḍūmat), सौभाग्यवत् (saubhāgyavat)	सौभाग्यवत् (saubhāgyavat)	धनवत् (dhanavat)|दयावत् (dayāvat)|कण्डूमत् (kaṇḍūmat)|सौभाग्यवत् (saubhāgyavat)	dcs-nominal-class-split-adj:91655:one_lexeme_two_spellings;dcs-nominal-class-split-adj:146372:one_lexeme_two_spellings;dcs-nominal-class-split-adj:1138:one_lexeme_two_spellings;dcs-nominal-class-split-adj:101677:at_only	dcs-nominal-class-split-adj
ZOD-1598	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? कण्डूमत् (kaṇḍūmat), कीर्तिमत् (kīrtimat), शतदत् (śatadat), दयावत् (dayāvat)	शतदत् (śatadat)	कण्डूमत् (kaṇḍūmat)|कीर्तिमत् (kīrtimat)|शतदत् (śatadat)|दयावत् (dayāvat)	dcs-nominal-class-split-adj:1138:one_lexeme_two_spellings;dcs-nominal-class-split-adj:23622:one_lexeme_two_spellings;dcs-nominal-class-split-adj:115281:at_only;dcs-nominal-class-split-adj:146372:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1599	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? यत्नवत् (yatnavat), गोप्तृमत् (goptṛmat), कण्डूमत् (kaṇḍūmat), कीर्तिमत् (kīrtimat)	गोप्तृमत् (goptṛmat)	यत्नवत् (yatnavat)|गोप्तृमत् (goptṛmat)|कण्डूमत् (kaṇḍūmat)|कीर्तिमत् (kīrtimat)	dcs-nominal-class-split-adj:73220:one_lexeme_two_spellings;dcs-nominal-class-split-adj:124881:at_only;dcs-nominal-class-split-adj:1138:one_lexeme_two_spellings;dcs-nominal-class-split-adj:23622:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1600	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? श्मश्रुवत् (śmaśruvat), कीर्तिमत् (kīrtimat), यत्नवत् (yatnavat), शश्वत् (śaśvat)	श्मश्रुवत् (śmaśruvat)	श्मश्रुवत् (śmaśruvat)|कीर्तिमत् (kīrtimat)|यत्नवत् (yatnavat)|शश्वत् (śaśvat)	dcs-nominal-class-split-adj:127556:at_only;dcs-nominal-class-split-adj:23622:one_lexeme_two_spellings;dcs-nominal-class-split-adj:73220:one_lexeme_two_spellings;dcs-nominal-class-split-adj:219034:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1601	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? यत्नवत् (yatnavat), शश्वत् (śaśvat), श्रुतवत् (śrutavat), क्रीडावत् (krīḍāvat)	क्रीडावत् (krīḍāvat)	यत्नवत् (yatnavat)|शश्वत् (śaśvat)|श्रुतवत् (śrutavat)|क्रीडावत् (krīḍāvat)	dcs-nominal-class-split-adj:73220:one_lexeme_two_spellings;dcs-nominal-class-split-adj:219034:one_lexeme_two_spellings;dcs-nominal-class-split-adj:40799:one_lexeme_two_spellings;dcs-nominal-class-split-adj:133915:at_only	dcs-nominal-class-split-adj
ZOD-1602	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? श्रुतवत् (śrutavat), इन्द्रवत् (indravat), पुण्डरीकवत् (puṇḍarīkavat), शश्वत् (śaśvat)	पुण्डरीकवत् (puṇḍarīkavat)	श्रुतवत् (śrutavat)|इन्द्रवत् (indravat)|पुण्डरीकवत् (puṇḍarīkavat)|शश्वत् (śaśvat)	dcs-nominal-class-split-adj:40799:one_lexeme_two_spellings;dcs-nominal-class-split-adj:63576:one_lexeme_two_spellings;dcs-nominal-class-split-adj:144427:at_only;dcs-nominal-class-split-adj:219034:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1603	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? यवमत् (yavamat), पुष्पावत् (puṣpāvat), श्रुतवत् (śrutavat), इन्द्रवत् (indravat)	पुष्पावत् (puṣpāvat)	यवमत् (yavamat)|पुष्पावत् (puṣpāvat)|श्रुतवत् (śrutavat)|इन्द्रवत् (indravat)	dcs-nominal-class-split-adj:74041:one_lexeme_two_spellings;dcs-nominal-class-split-adj:145489:at_only;dcs-nominal-class-split-adj:40799:one_lexeme_two_spellings;dcs-nominal-class-split-adj:63576:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1604	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? दरिद्रत् (daridrat), इन्द्रवत् (indravat), यवमत् (yavamat), वाजिनीवत् (vājinīvat)	दरिद्रत् (daridrat)	दरिद्रत् (daridrat)|इन्द्रवत् (indravat)|यवमत् (yavamat)|वाजिनीवत् (vājinīvat)	dcs-nominal-class-split-adj:145796:at_only;dcs-nominal-class-split-adj:63576:one_lexeme_two_spellings;dcs-nominal-class-split-adj:74041:one_lexeme_two_spellings;dcs-nominal-class-split-adj:76433:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1605	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? यवमत् (yavamat), वाजिनीवत् (vājinīvat), अर्चिष्मत् (arciṣmat), विमर्शवत् (vimarśavat)	विमर्शवत् (vimarśavat)	यवमत् (yavamat)|वाजिनीवत् (vājinīvat)|अर्चिष्मत् (arciṣmat)|विमर्शवत् (vimarśavat)	dcs-nominal-class-split-adj:74041:one_lexeme_two_spellings;dcs-nominal-class-split-adj:76433:one_lexeme_two_spellings;dcs-nominal-class-split-adj:53067:one_lexeme_two_spellings;dcs-nominal-class-split-adj:171851:at_only	dcs-nominal-class-split-adj
ZOD-1606	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? अर्चिष्मत् (arciṣmat), दीप्तिमत् (dīptimat), अपराधवत् (aparādhavat), वाजिनीवत् (vājinīvat)	अपराधवत् (aparādhavat)	अर्चिष्मत् (arciṣmat)|दीप्तिमत् (dīptimat)|अपराधवत् (aparādhavat)|वाजिनीवत् (vājinīvat)	dcs-nominal-class-split-adj:53067:one_lexeme_two_spellings;dcs-nominal-class-split-adj:84775:one_lexeme_two_spellings;dcs-nominal-class-split-adj:206834:at_only;dcs-nominal-class-split-adj:76433:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1607	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? सत्यवत् (satyavat), अक्षिण्वत् (akṣiṇvat), अर्चिष्मत् (arciṣmat), दीप्तिमत् (dīptimat)	अक्षिण्वत् (akṣiṇvat)	सत्यवत् (satyavat)|अक्षिण्वत् (akṣiṇvat)|अर्चिष्मत् (arciṣmat)|दीप्तिमत् (dīptimat)	dcs-nominal-class-split-adj:16748:one_lexeme_two_spellings;dcs-nominal-class-split-adj:208594:at_only;dcs-nominal-class-split-adj:53067:one_lexeme_two_spellings;dcs-nominal-class-split-adj:84775:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1608	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? अभावयत् (abhāvayat), दीप्तिमत् (dīptimat), सत्यवत् (satyavat), भानुमत् (bhānumat)	अभावयत् (abhāvayat)	अभावयत् (abhāvayat)|दीप्तिमत् (dīptimat)|सत्यवत् (satyavat)|भानुमत् (bhānumat)	dcs-nominal-class-split-adj:210367:at_only;dcs-nominal-class-split-adj:84775:one_lexeme_two_spellings;dcs-nominal-class-split-adj:16748:one_lexeme_two_spellings;dcs-nominal-class-split-adj:49455:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1609	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? सत्यवत् (satyavat), भानुमत् (bhānumat), शश्वत् (śaśvat), अनुपस्थापयत् (anupasthāpayat)	अनुपस्थापयत् (anupasthāpayat)	सत्यवत् (satyavat)|भानुमत् (bhānumat)|शश्वत् (śaśvat)|अनुपस्थापयत् (anupasthāpayat)	dcs-nominal-class-split-adj:16748:one_lexeme_two_spellings;dcs-nominal-class-split-adj:49455:one_lexeme_two_spellings;dcs-nominal-class-split-adj:219481:one_lexeme_two_spellings;dcs-nominal-class-split-adj:212026:at_only	dcs-nominal-class-split-adj
ZOD-1610	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? शश्वत् (śaśvat), मनस्वत् (manasvat), बिलवत् (bilavat), भानुमत् (bhānumat)	बिलवत् (bilavat)	शश्वत् (śaśvat)|मनस्वत् (manasvat)|बिलवत् (bilavat)|भानुमत् (bhānumat)	dcs-nominal-class-split-adj:219481:one_lexeme_two_spellings;dcs-nominal-class-split-adj:36108:one_lexeme_two_spellings;dcs-nominal-class-split-adj:213277:at_only;dcs-nominal-class-split-adj:49455:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1611	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? पुष्पवत् (puṣpavat), संप्रतिपत्तिमत् (saṃpratipattimat), शश्वत् (śaśvat), मनस्वत् (manasvat)	संप्रतिपत्तिमत् (saṃpratipattimat)	पुष्पवत् (puṣpavat)|संप्रतिपत्तिमत् (saṃpratipattimat)|शश्वत् (śaśvat)|मनस्वत् (manasvat)	dcs-nominal-class-split-adj:145461:one_lexeme_two_spellings;dcs-nominal-class-split-adj:214531:ant_only;dcs-nominal-class-split-adj:219481:one_lexeme_two_spellings;dcs-nominal-class-split-adj:36108:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1612	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? संश्रावयितृमत् (saṃśrāvayitṛmat), मनस्वत् (manasvat), पुष्पवत् (puṣpavat), बन्धुमत् (bandhumat)	संश्रावयितृमत् (saṃśrāvayitṛmat)	संश्रावयितृमत् (saṃśrāvayitṛmat)|मनस्वत् (manasvat)|पुष्पवत् (puṣpavat)|बन्धुमत् (bandhumat)	dcs-nominal-class-split-adj:217444:at_only;dcs-nominal-class-split-adj:36108:one_lexeme_two_spellings;dcs-nominal-class-split-adj:145461:one_lexeme_two_spellings;dcs-nominal-class-split-adj:154243:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1613	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? पुष्पवत् (puṣpavat), बन्धुमत् (bandhumat), स्वर्वत् (svarvat), परिवेष्ट्रीमत् (pariveṣṭrīmat)	परिवेष्ट्रीमत् (pariveṣṭrīmat)	पुष्पवत् (puṣpavat)|बन्धुमत् (bandhumat)|स्वर्वत् (svarvat)|परिवेष्ट्रीमत् (pariveṣṭrīmat)	dcs-nominal-class-split-adj:145461:one_lexeme_two_spellings;dcs-nominal-class-split-adj:154243:one_lexeme_two_spellings;dcs-nominal-class-split-adj:121711:one_lexeme_two_spellings;dcs-nominal-class-split-adj:217445:at_only	dcs-nominal-class-split-adj
ZOD-1614	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? स्वर्वत् (svarvat), मन्युमत् (manyumat), स्तवत् (stavat), बन्धुमत् (bandhumat)	स्तवत् (stavat)	स्वर्वत् (svarvat)|मन्युमत् (manyumat)|स्तवत् (stavat)|बन्धुमत् (bandhumat)	dcs-nominal-class-split-adj:121711:one_lexeme_two_spellings;dcs-nominal-class-split-adj:36535:one_lexeme_two_spellings;dcs-nominal-class-split-adj:219420:at_only;dcs-nominal-class-split-adj:154243:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1615	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? लक्ष्मीवत् (lakṣmīvat), औत्कण्ठ्यवत् (autkaṇṭhyavat), स्वर्वत् (svarvat), मन्युमत् (manyumat)	औत्कण्ठ्यवत् (autkaṇṭhyavat)	लक्ष्मीवत् (lakṣmīvat)|औत्कण्ठ्यवत् (autkaṇṭhyavat)|स्वर्वत् (svarvat)|मन्युमत् (manyumat)	dcs-nominal-class-split-adj:80392:one_lexeme_two_spellings;dcs-nominal-class-split-adj:31:at_only;dcs-nominal-class-split-adj:121711:one_lexeme_two_spellings;dcs-nominal-class-split-adj:36535:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1616	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? ककुभ्वत् (kakubhvat), मन्युमत् (manyumat), लक्ष्मीवत् (lakṣmīvat), सर्वावत् (sarvāvat)	ककुभ्वत् (kakubhvat)	ककुभ्वत् (kakubhvat)|मन्युमत् (manyumat)|लक्ष्मीवत् (lakṣmīvat)|सर्वावत् (sarvāvat)	dcs-nominal-class-split-adj:462:at_only;dcs-nominal-class-split-adj:36535:one_lexeme_two_spellings;dcs-nominal-class-split-adj:80392:one_lexeme_two_spellings;dcs-nominal-class-split-adj:105065:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1617	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? लक्ष्मीवत् (lakṣmīvat), सर्वावत् (sarvāvat), गतिमत् (gatimat), कपाटतोरणवत् (kapāṭatoraṇavat)	कपाटतोरणवत् (kapāṭatoraṇavat)	लक्ष्मीवत् (lakṣmīvat)|सर्वावत् (sarvāvat)|गतिमत् (gatimat)|कपाटतोरणवत् (kapāṭatoraṇavat)	dcs-nominal-class-split-adj:80392:one_lexeme_two_spellings;dcs-nominal-class-split-adj:105065:one_lexeme_two_spellings;dcs-nominal-class-split-adj:129444:one_lexeme_two_spellings;dcs-nominal-class-split-adj:1747:at_only	dcs-nominal-class-split-adj
ZOD-1618	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? गतिमत् (gatimat), वृषण्वत् (vṛṣaṇvat), अदृष्टवत् (adṛṣṭavat), सर्वावत् (sarvāvat)	अदृष्टवत् (adṛṣṭavat)	गतिमत् (gatimat)|वृषण्वत् (vṛṣaṇvat)|अदृष्टवत् (adṛṣṭavat)|सर्वावत् (sarvāvat)	dcs-nominal-class-split-adj:129444:one_lexeme_two_spellings;dcs-nominal-class-split-adj:142048:one_lexeme_two_spellings;dcs-nominal-class-split-adj:7621:at_only;dcs-nominal-class-split-adj:105065:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1619	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? वृष्टिमत् (vṛṣṭimat), परावत् (parāvat), गतिमत् (gatimat), वृषण्वत् (vṛṣaṇvat)	परावत् (parāvat)	वृष्टिमत् (vṛṣṭimat)|परावत् (parāvat)|गतिमत् (gatimat)|वृषण्वत् (vṛṣaṇvat)	dcs-nominal-class-split-adj:142898:one_lexeme_two_spellings;dcs-nominal-class-split-adj:16361:at_only;dcs-nominal-class-split-adj:129444:one_lexeme_two_spellings;dcs-nominal-class-split-adj:142048:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1620	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? सनिमत् (sanimat), वृषण्वत् (vṛṣaṇvat), वृष्टिमत् (vṛṣṭimat), पृषत् (pṛṣat)	सनिमत् (sanimat)	सनिमत् (sanimat)|वृषण्वत् (vṛṣaṇvat)|वृष्टिमत् (vṛṣṭimat)|पृषत् (pṛṣat)	dcs-nominal-class-split-adj:17381:at_only;dcs-nominal-class-split-adj:142048:one_lexeme_two_spellings;dcs-nominal-class-split-adj:142898:one_lexeme_two_spellings;dcs-nominal-class-split-adj:150074:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1621	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? वृष्टिमत् (vṛṣṭimat), पृषत् (pṛṣat), विश्वदेव्यावत् (viśvadevyāvat), संतवीत्वत् (saṃtavītvat)	संतवीत्वत् (saṃtavītvat)	वृष्टिमत् (vṛṣṭimat)|पृषत् (pṛṣat)|विश्वदेव्यावत् (viśvadevyāvat)|संतवीत्वत् (saṃtavītvat)	dcs-nominal-class-split-adj:142898:one_lexeme_two_spellings;dcs-nominal-class-split-adj:150074:one_lexeme_two_spellings;dcs-nominal-class-split-adj:219243:one_lexeme_two_spellings;dcs-nominal-class-split-adj:17515:at_only	dcs-nominal-class-split-adj
ZOD-1622	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? विश्वदेव्यावत् (viśvadevyāvat), अग्निमत् (agnimat), सप्तवत् (saptavat), पृषत् (pṛṣat)	सप्तवत् (saptavat)	विश्वदेव्यावत् (viśvadevyāvat)|अग्निमत् (agnimat)|सप्तवत् (saptavat)|पृषत् (pṛṣat)	dcs-nominal-class-split-adj:219243:one_lexeme_two_spellings;dcs-nominal-class-split-adj:5802:one_lexeme_two_spellings;dcs-nominal-class-split-adj:18183:at_only;dcs-nominal-class-split-adj:150074:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1623	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? त्वावत् (tvāvat), अप्लववत् (aplavavat), विश्वदेव्यावत् (viśvadevyāvat), अग्निमत् (agnimat)	अप्लववत् (aplavavat)	त्वावत् (tvāvat)|अप्लववत् (aplavavat)|विश्वदेव्यावत् (viśvadevyāvat)|अग्निमत् (agnimat)	dcs-nominal-class-split-adj:100399:one_lexeme_two_spellings;dcs-nominal-class-split-adj:21858:at_only;dcs-nominal-class-split-adj:219243:one_lexeme_two_spellings;dcs-nominal-class-split-adj:5802:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1624	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? अबद्धवत् (abaddhavat), अग्निमत् (agnimat), त्वावत् (tvāvat), घोषवत् (ghoṣavat)	अबद्धवत् (abaddhavat)	अबद्धवत् (abaddhavat)|अग्निमत् (agnimat)|त्वावत् (tvāvat)|घोषवत् (ghoṣavat)	dcs-nominal-class-split-adj:21896:at_only;dcs-nominal-class-split-adj:5802:one_lexeme_two_spellings;dcs-nominal-class-split-adj:100399:one_lexeme_two_spellings;dcs-nominal-class-split-adj:161153:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1625	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? त्वावत् (tvāvat), घोषवत् (ghoṣavat), मन्त्रवत् (mantravat), अभक्तिमत् (abhaktimat)	अभक्तिमत् (abhaktimat)	त्वावत् (tvāvat)|घोषवत् (ghoṣavat)|मन्त्रवत् (mantravat)|अभक्तिमत् (abhaktimat)	dcs-nominal-class-split-adj:100399:one_lexeme_two_spellings;dcs-nominal-class-split-adj:161153:one_lexeme_two_spellings;dcs-nominal-class-split-adj:36452:one_lexeme_two_spellings;dcs-nominal-class-split-adj:22023:at_only	dcs-nominal-class-split-adj
ZOD-1626	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? मन्त्रवत् (mantravat), आयतनवत् (āyatanavat), कुलाययत् (kulāyayat), घोषवत् (ghoṣavat)	कुलाययत् (kulāyayat)	मन्त्रवत् (mantravat)|आयतनवत् (āyatanavat)|कुलाययत् (kulāyayat)|घोषवत् (ghoṣavat)	dcs-nominal-class-split-adj:36452:one_lexeme_two_spellings;dcs-nominal-class-split-adj:59139:one_lexeme_two_spellings;dcs-nominal-class-split-adj:25005:at_only;dcs-nominal-class-split-adj:161153:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1627	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? नाथवत् (nāthavat), निर्विविक्षत् (nirvivikṣat), मन्त्रवत् (mantravat), आयतनवत् (āyatanavat)	निर्विविक्षत् (nirvivikṣat)	नाथवत् (nāthavat)|निर्विविक्षत् (nirvivikṣat)|मन्त्रवत् (mantravat)|आयतनवत् (āyatanavat)	dcs-nominal-class-split-adj:33339:one_lexeme_two_spellings;dcs-nominal-class-split-adj:27929:at_only;dcs-nominal-class-split-adj:36452:one_lexeme_two_spellings;dcs-nominal-class-split-adj:59139:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1628	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? अमर्षवत् (amarṣavat), आयतनवत् (āyatanavat), नाथवत् (nāthavat), स्वस्तिमत् (svastimat)	अमर्षवत् (amarṣavat)	अमर्षवत् (amarṣavat)|आयतनवत् (āyatanavat)|नाथवत् (nāthavat)|स्वस्तिमत् (svastimat)	dcs-nominal-class-split-adj:31734:at_only;dcs-nominal-class-split-adj:59139:one_lexeme_two_spellings;dcs-nominal-class-split-adj:33339:one_lexeme_two_spellings;dcs-nominal-class-split-adj:121756:one_lexeme_two_spellings	dcs-nominal-class-split-adj
