adhyaya	verse	gold_form	gold_lemma	gold_pos	dcs_form	dcs_lemma	dcs_upos	class	lemma_match	pos_match	convention	n_gold	n_dcs
13	13.31	paramātmā	parama-ātman	nominal	sthāvara	sthāvara	indecl	LEMMA+POS_DIVERGE	no	no		1	1
13	13.31	ayam	idam	nominal	jaṅgamam	jaṅgama	indecl	LEMMA+POS_DIVERGE	no	no		1	1
13	13.31	avyayaḥ	a-vyaya	nominal	kṣetra	kṣetra	nominal	LEMMA_DIVERGE	no	yes		1	1
13	13.31	śarīra-sthaḥ	śarīra-stha	nominal	kṣetrajña	kṣetrajña	nominal	LEMMA_DIVERGE	no	yes		1	1
13	13.31	api	api	indecl	saṃyogāt	saṃyoga	nominal	LEMMA+POS_DIVERGE	no	no		1	1
13	13.31	kaunteya	kaunteya	nominal	tat	tad	nominal	LEMMA_DIVERGE	no	yes		1	1
13	13.31	na	na	indecl	viddhi	vid	verb	LEMMA+POS_DIVERGE	no	no		1	1
13	13.31	karoti	√kṛ	verb	bharata	bharata	nominal	LEMMA+POS_DIVERGE	no	no		1	1
13	13.31	na	na	indecl	ṛṣabha	ṛṣabha	nominal	LEMMA+POS_DIVERGE	no	no		1	1
13	13.31	lipyate	√lip	verb	samaṃ	sama	nominal	LEMMA+POS_DIVERGE	no	no		1	1
13	13.32	yathā	yathā	indecl	sarveṣu	sarva	nominal	LEMMA+POS_DIVERGE	no	no		1	1
13	13.32	sarva-gatam	sarva-gata	nominal	bhūteṣu	bhūta	nominal	LEMMA_DIVERGE	no	yes		1	1
13	13.32	saukṣmyāt	saukṣmya	nominal	tiṣṭhantaṃ	sthā	verb	LEMMA+POS_DIVERGE	no	no		1	1
13	13.32	ākāśam	ākāśa	nominal	parameśvaram	parameśvara	nominal	LEMMA_DIVERGE	no	yes		1	1
13	13.32	na	na	indecl	vinaśyatsu	vinaś	verb	LEMMA+POS_DIVERGE	no	no		1	1
13	13.32	upalipyate	upa-√lip	verb	avinaśyantam	avinaśyat	indecl	LEMMA+POS_DIVERGE	no	no		1	1
13	13.32	sarvatra	sarvatra	indecl	yaḥ	yad	nominal	LEMMA+POS_DIVERGE	no	no		1	1
13	13.32	avasthitaḥ	avasthita	nominal	paśyati	dṛś	verb	LEMMA+POS_DIVERGE	no	no		1	1
13	13.32	dehe	deha	nominal	sa	tad	nominal	LEMMA_DIVERGE	no	yes		1	1
13	13.32	tathā	tathā	indecl	paśyati	dṛś	verb	LEMMA+POS_DIVERGE	no	no		1	1
13	13.32	ātmā	ātman	nominal	samaṃ	sama	nominal	LEMMA_DIVERGE	no	yes		1	1
13	13.32	na	na	indecl	paśyan	dṛś	verb	LEMMA+POS_DIVERGE	no	no		1	1
13	13.32	upalipyate	upa-√lip	verb	hi	hi	indecl	LEMMA+POS_DIVERGE	no	no		1	1
13	13.33	yathā	yathā	indecl	sarvatra	sarvatra	indecl	LEMMA_DIVERGE	no	yes		1	1
13	13.33	prakāśayati	pra-√kāś	verb	samavasthitam	samavasthā	verb	LEMMA_DIVERGE	no	yes		1	1
13	13.33	ekaḥ	eka	nominal	īśvaram	īśvara	nominal	LEMMA_DIVERGE	no	yes		1	1
13	13.33	kṛtsnam	kṛtsna	nominal	na	na	indecl	LEMMA+POS_DIVERGE	no	no		1	1
13	13.33	lokam	loka	nominal	hinasti	hiṃs	verb	LEMMA+POS_DIVERGE	no	no		1	1
13	13.33	imam	idam	nominal	ātmanā	ātman	nominal	LEMMA_DIVERGE	no	yes		1	1
13	13.33	raviḥ	ravi	nominal	ātmānam	ātman	nominal	LEMMA_DIVERGE	no	yes		1	1
13	13.33	kṣetram	kṣetra	nominal	tato	tatas	indecl	LEMMA+POS_DIVERGE	no	no		1	1
13	13.33	kṣetrī	kṣetrin	nominal	yāti	yā	verb	LEMMA+POS_DIVERGE	no	no		1	1
13	13.33	tathā	tathā	indecl	parāṃ	para	nominal	LEMMA+POS_DIVERGE	no	no		1	1
13	13.33	kṛtsnam	kṛtsna	nominal	gatim	gati	nominal	LEMMA_DIVERGE	no	yes		1	1
13	13.33	prakāśayati	pra-√kāś	verb	prakṛtyā	prakṛti	nominal	LEMMA+POS_DIVERGE	no	no		1	1
13	13.33	bhārata	bhārata	nominal	eva	eva	indecl	LEMMA+POS_DIVERGE	no	no		1	1
13	13.34	kṣetra-kṣetra-jñayoḥ	kṣetra-kṣetra-jña	nominal	ca	ca	indecl	LEMMA+POS_DIVERGE	no	no		1	1
13	13.34	evam	evam	indecl	karmāṇi	karman	nominal	LEMMA+POS_DIVERGE	no	no		1	1
13	13.34	antaram	antara	nominal	kriyamāṇāni	kṛ	verb	LEMMA+POS_DIVERGE	no	no		1	1
13	13.34	jñāna-cakṣuṣā	jñāna-cakṣuḥ	nominal	sarvaśaḥ	sarvaśas	indecl	LEMMA+POS_DIVERGE	no	no		1	1
13	13.34	bhūta-prakṛti-mokṣam	bhūta-prakṛti-mokṣa	nominal	yaḥ	yad	nominal	LEMMA_DIVERGE	no	yes		1	1
13	13.34	ca	ca	indecl	paśyati	dṛś	verb	LEMMA+POS_DIVERGE	no	no		1	1
13	13.34	ye	yat	nominal	tathā	tathā	indecl	LEMMA+POS_DIVERGE	no	no		1	1
13	13.34	viduḥ	√vid	verb	ātmānam	ātman	nominal	LEMMA+POS_DIVERGE	no	no		1	1
13	13.34	yānti	√yā	verb	akartāram	akartṛ	nominal	LEMMA+POS_DIVERGE	no	no		1	1
13	13.34	te	tat	nominal	sa	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
13	13.34	param	para	nominal	paśyati	dṛś	verb	LEMMA+POS_DIVERGE	no	no		1	1
13					yadā|bhūta|pṛthagbhāvam|ekastham|anupaśyati|tata|eva|ca|vistāraṃ|brahma|sampadyate|tadā|anādi|tvāt|nirguṇa|tvāt|paramātmā|ayam|avyayaḥ|śarīra|sthaḥ|'pi|kaunteya|na|karoti|na|lipyate|yathā|sarva|gatam|saukṣmyāt|ākāśam|na|upalipyate|sarvatra|avasthitaḥ|dehe|tathā|ātmā|na|upalipyate|yathā|prakāśayati|ekaḥ|kṛtsnaṃ|lokam|imam|raviḥ|kṣetraṃ|kṣetrī|tathā|kṛtsnaṃ|prakāśayati|bhārata|kṣetra|kṣetrajñayoḥ|evam|antaram|jñāna|cakṣuṣā|bhūta|prakṛti|mokṣam|ca|ye|viduḥ|yānti|te|param	yadā|bhūta|pṛthagbhāva|ekastha|anupaś|tatas|eva|ca|vistāra|brahman|sampad|tadā|anādi|tva|nirguṇa|tva|paramātman|idam|avyaya|śarīra|stha|api|kaunteya|na|kṛ|na|lip|yathā|sarva|gam|saukṣmya|ākāśa|na|upalip|sarvatra|avasthā|deha|tathā|ātman|na|upalip|yathā|prakāśay|eka|kṛtsna|loka|idam|ravi|kṣetra|kṣetrin|tathā|kṛtsna|prakāśay|bhārata|kṣetra|kṣetrajña|evam|antara|jñāna|cakṣus|bhūta|prakṛti|mokṣa|ca|yad|vid|yā|tad|para	indecl|nominal|nominal|indecl|verb|indecl|indecl|indecl|nominal|nominal|verb|indecl|indecl|nominal|indecl|nominal|nominal|nominal|indecl|nominal|indecl|indecl|nominal|indecl|verb|indecl|verb|indecl|nominal|verb|nominal|nominal|indecl|verb|indecl|verb|nominal|indecl|nominal|indecl|verb|indecl|verb|indecl|indecl|nominal|nominal|nominal|nominal|nominal|indecl|indecl|verb|nominal|nominal|nominal|indecl|nominal|nominal|nominal|nominal|nominal|nominal|indecl|nominal|verb|verb|nominal|nominal	GOLD_ONLY				0	69
14	14.01	śrī-bhagavān	śrī-bhagavant	nominal	śrī|bhagavān	śrī|bhagavant	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.01	uvāca	√vac	verb	uvāca	vac	verb	MATCH	yes	yes		1	1
14	14.01	param	para	nominal	paraṃ	para	nominal	MATCH	yes	yes		1	1
14	14.01	bhūyaḥ	bhūyaḥ	indecl	bhūyaḥ	bhūyas	indecl	LEMMA_CONVENTION	no	yes	adverb--tas/-taḥ	1	1
14	14.01	pravakṣyāmi	pra-√vac	verb	pravakṣyāmi	pravac	verb	MATCH	yes	yes		1	1
14	14.01	jñānānām	jñāna	nominal	jñānānāṃ	jñāna	nominal	MATCH	yes	yes		1	1
14	14.01	jñānam	jñāna	nominal	jñānam	jñāna	nominal	MATCH	yes	yes		1	1
14	14.01	uttamam	uttama	nominal	uttamam	uttama	indecl	POS_DIVERGE	yes	no		1	1
14	14.01	yat	yat	nominal	yat	yad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.01	jñātvā	√jñā	unknown	jñātvā	jñā	verb	POS_DIVERGE	yes	no		1	1
14	14.01	munayaḥ	muni	nominal	munayaḥ	muni	nominal	MATCH	yes	yes		1	1
14	14.01	sarve	sarva	nominal	sarve	sarva	nominal	MATCH	yes	yes		1	1
14	14.01	parām	para	nominal	parāṃ	para	nominal	MATCH	yes	yes		1	1
14	14.01	siddhim	siddhi	nominal	siddhim	siddhi	nominal	MATCH	yes	yes		1	1
14	14.01	itaḥ	itaḥ	indecl	itas	itas	indecl	LEMMA_CONVENTION	no	yes	adverb--tas/-taḥ	1	1
14	14.01	gatāḥ	gata	nominal	gatāḥ	gam	verb	LEMMA+POS_DIVERGE	no	no		1	1
14	14.02	idam	idam	nominal	idaṃ	idam	nominal	MATCH	yes	yes		1	1
14	14.02	jñānam	jñāna	nominal	jñānam	jñāna	nominal	MATCH	yes	yes		1	1
14	14.02	upāśritya	upa-ā-√śri	unknown	upāśritya	upāśri	verb	LEMMA_CONVENTION+POS_DIVERGE	no	no	vowel-sandhi/contraction	1	1
14	14.02	mama	asmat	nominal	mama	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.02	sādharmyam	sādharmya	nominal	sādharmyam	sādharmya	nominal	MATCH	yes	yes		1	1
14	14.02	āgatāḥ	āgata	nominal	āgatāḥ	āgam	verb	LEMMA+POS_DIVERGE	no	no		1	1
14	14.02	sarge	sarga	nominal	sarge	sarga	nominal	MATCH	yes	yes		1	1
14	14.02	api	api	indecl	'pi	api	indecl	MATCH	yes	yes		1	1
14	14.02	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
14	14.02	upajāyante	upa-√jan	verb	upajāyante	upajan	verb	MATCH	yes	yes		1	1
14	14.02	pralaye	pralaya	nominal	pralaye	pralaya	nominal	MATCH	yes	yes		1	1
14	14.02	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
14	14.02	vyathanti	√vyath	verb	vyathanti	vyath	verb	MATCH	yes	yes		1	1
14	14.02	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
14	14.03	mama	asmat	nominal	mama	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.03	yoniḥ	yoni	nominal	yoniḥ	yoni	nominal	MATCH	yes	yes		1	1
14	14.03	mahat	mahant	nominal	mahat	mahat	indecl	LEMMA_CONVENTION+POS_DIVERGE	no	no	final-t/d+n	1	1
14	14.03	brahma	brahman	nominal	brahma	brahman	nominal	MATCH	yes	yes		1	1
14	14.03	tasmin	tat	nominal	tasmin	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.03	garbham	garbha	nominal	garbham	garbha	nominal	MATCH	yes	yes		1	1
14	14.03	dadhāmi	√dhā	verb	dadhāmi	dhā	verb	MATCH	yes	yes		1	1
14	14.03	aham	asmat	nominal	aham	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.03	saṁbhavaḥ	saṁbhava	nominal	saṃbhavaḥ	sambhava	nominal	LEMMA_CONVENTION	no	yes	nasal-class	1	1
14	14.03	sarva-bhūtānām	sarva-bhūta	nominal	sarva|bhūtānām	sarva|bhūta	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.03	tataḥ	tataḥ	indecl	tato	tatas	indecl	LEMMA_CONVENTION	no	yes	adverb--tas/-taḥ	1	1
14	14.03	bhavati	√bhū	verb	bhavati	bhū	verb	MATCH	yes	yes		1	1
14	14.03	bhārata	bhārata	nominal	bhārata	bhārata	nominal	MATCH	yes	yes		1	1
14	14.04	sarva-yoniṣu	sarva-yoni	nominal	sarva|yoniṣu	sarva|yoni	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.04	kaunteya	kaunteya	nominal	kaunteya	kaunteya	nominal	MATCH	yes	yes		1	1
14	14.04	mūrtayaḥ	mūrti	nominal	mūrtayaḥ	mūrti	nominal	MATCH	yes	yes		1	1
14	14.04	saṁbhavanti	sam-√bhū	verb	sambhavanti	sambhū	verb	MATCH	yes	yes		1	1
14	14.04	yāḥ	yat	nominal	yāḥ	yad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.04	tāsām	tat	nominal	tāsāṃ	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.04	brahma	brahman	nominal	brahma	brahman	nominal	MATCH	yes	yes		1	1
14	14.04	mahat	mahant	nominal	mahat	mahat	indecl	LEMMA_CONVENTION+POS_DIVERGE	no	no	final-t/d+n	1	1
14	14.04	yoniḥ	yoni	nominal	yoniḥ	yoni	nominal	MATCH	yes	yes		1	1
14	14.04	aham	asmat	nominal	ahaṃ	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.04	bīja-pradaḥ	bīja-prada	nominal	bīja|pradaḥ	bīja|prada	nominal|indecl	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.04	pitā	pitṛ	nominal	pitā	pitṛ	nominal	MATCH	yes	yes		1	1
14	14.05	sattvam	sattva	nominal	sattvaṃ	sattva	nominal	MATCH	yes	yes		1	1
14	14.05	rajas	rajas	nominal	rajaḥ	rajas	nominal	MATCH	yes	yes		1	1
14	14.05	tamas	tamas	nominal	tamaḥ	tamas	nominal	MATCH	yes	yes		1	1
14	14.05	iti	iti	indecl	iti	iti	indecl	MATCH	yes	yes		1	1
14	14.05	guṇāḥ	guṇa	nominal	guṇāḥ	guṇa	nominal	MATCH	yes	yes		1	1
14	14.05	prakṛti-saṁbhavāḥ	prakṛti-saṁbhava	nominal	prakṛti|saṃbhavāḥ	prakṛti|sambhava	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.05	nibadhnanti	ni-√bandh	verb	nibadhnanti	nibandh	verb	MATCH	yes	yes		1	1
14	14.05	mahābāho	mahā-bāhu	nominal	mahā|bāho	mahat|bāhu	indecl|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.05	dehe	deha	nominal	dehe	deha	nominal	MATCH	yes	yes		1	1
14	14.05	dehinam	dehin	nominal	dehinam	dehin	nominal	MATCH	yes	yes		1	1
14	14.05	avyayam	a-vyaya	nominal	avyayam	avyaya	indecl	POS_DIVERGE	yes	no		1	1
14	14.06	tatra	tatra	indecl	tatra	tatra	indecl	MATCH	yes	yes		1	1
14	14.06	sattvam	sattva	nominal	sattvaṃ	sattva	nominal	MATCH	yes	yes		1	1
14	14.06	nirmalatvāt	nir-mala-tva	nominal	nirmala|tvāt	nirmala|tva	indecl|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.06	prakāśakam	prakāśaka	nominal	prakāśakam	prakāśaka	indecl	POS_DIVERGE	yes	no		1	1
14	14.06	anāmayam	an-āmaya	nominal	anāmayam	anāmaya	indecl	POS_DIVERGE	yes	no		1	1
14	14.06	sukha-saṅgena	sukha-saṅga	nominal	sukha|saṅgena	sukha|saṅga	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.06	badhnāti	√bandh	verb	badhnāti	bandh	verb	MATCH	yes	yes		1	1
14	14.06	jñāna-saṅgena	jñāna-saṅga	nominal	jñāna|saṅgena	jñāna|saṅga	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.06	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
14	14.06	anagha	an-agha	nominal	anagha	anagha	indecl	POS_DIVERGE	yes	no		1	1
14	14.07	rajaḥ	rajas	nominal	rajo	rajas	nominal	MATCH	yes	yes		1	1
14	14.07	rāgātmakam	rāga-ātmaka	nominal	rāga|ātmakam	rāga|ātmaka	nominal|indecl	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.07	viddhi	√vid	verb	viddhi	vid	verb	MATCH	yes	yes		1	1
14	14.07	tṛṣṇā-saṅga-samudbhavam	tṛṣṇā-saṅga-samudbhava	nominal	tṛṣṇā|saṅga|samudbhavam	tṛṣṇā|saṅga|samudbhava	nominal|nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	3
14	14.07	tat	tat	nominal	tat	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.07	nibadhnāti	ni-√bandh	verb	nibadhnāti	nibandh	verb	MATCH	yes	yes		1	1
14	14.07	kaunteya	kaunteya	nominal	kaunteya	kaunteya	nominal	MATCH	yes	yes		1	1
14	14.07	karma-saṅgena	karma-saṅga	nominal	karma|saṅgena	karman|saṅga	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.07	dehinam	dehin	nominal	dehinam	dehin	nominal	MATCH	yes	yes		1	1
14	14.08	tamaḥ	tamas	nominal	tamaḥ	tamas	nominal	MATCH	yes	yes		1	1
14	14.08	tu	tu	indecl	tu	tu	indecl	MATCH	yes	yes		1	1
14	14.08	ajñāna-jam	ajñāna-ja	nominal	ajñāna|jam	ajñāna|ja	nominal|indecl	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.08	viddhi	√vid	verb	viddhi	vid	verb	MATCH	yes	yes		1	1
14	14.08	mohanam	mohana	nominal	mohanaṃ	mohana	indecl	POS_DIVERGE	yes	no		1	1
14	14.08	sarva-dehinām	sarva-dehin	nominal	sarva|dehinām	sarva|dehin	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.08	pramādālasya-nidrābhiḥ	pramāda-ālasya-nidrā	nominal	pramāda|ālasya|nidrābhiḥ	pramāda|ālasya|nidrā	nominal|nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	3
14	14.08	tat	tat	nominal	tat	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.08	nibadhnāti	ni-√bandh	verb	nibadhnāti	nibandh	verb	MATCH	yes	yes		1	1
14	14.08	bhārata	bhārata	nominal	bhārata	bhārata	nominal	MATCH	yes	yes		1	1
14	14.09	sattvam	sattva	nominal	sattvaṃ	sattva	nominal	MATCH	yes	yes		1	1
14	14.09	sukhe	sukha	nominal	sukhe	sukha	nominal	MATCH	yes	yes		1	1
14	14.09	sañjayati	√xsañj	verb	sañjayati	sañjay	verb	LEMMA_DIVERGE	no	yes		1	1
14	14.09	rajaḥ	rajas	nominal	rajaḥ	rajas	nominal	MATCH	yes	yes		1	1
14	14.09	karmaṇi	karman	nominal	karmaṇi	karman	nominal	MATCH	yes	yes		1	1
14	14.09	bhārata	bhārata	nominal	bhārata	bhārata	nominal	MATCH	yes	yes		1	1
14	14.09	jñānam	jñāna	nominal	jñānam	jñāna	nominal	MATCH	yes	yes		1	1
14	14.09	āvṛtya	ā-√vṛ	unknown	āvṛtya	āvṛ	verb	POS_DIVERGE	yes	no		1	1
14	14.09	tu	tu	indecl	tu	tu	indecl	MATCH	yes	yes		1	1
14	14.09	tamaḥ	tamas	nominal	tamaḥ	tamas	nominal	MATCH	yes	yes		1	1
14	14.09	pramāde	pramāda	nominal	pramāde	pramāda	nominal	MATCH	yes	yes		1	1
14	14.09	sañjayaty	√xsañj	verb	sañjayati	sañjay	verb	LEMMA_DIVERGE	no	yes		1	1
14	14.09	uta	uta	indecl	uta	uta	indecl	MATCH	yes	yes		1	1
14	14.10	rajaḥ	rajas	nominal	rajaḥ	rajas	nominal	MATCH	yes	yes		1	1
14	14.10	tamaḥ	tamas	nominal	tamaḥ	tamas	nominal	MATCH	yes	yes		1	1
14	14.10	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
14	14.10	abhibhūya	abhi-√bhū	unknown	abhibhūya	abhibhū	verb	POS_DIVERGE	yes	no		1	1
14	14.10	sattvam	sattva	nominal	sattvaṃ	sattva	nominal	MATCH	yes	yes		1	1
14	14.10	bhavati	√bhū	verb	bhavati	bhū	verb	MATCH	yes	yes		1	1
14	14.10	bhārata	bhārata	nominal	bhārata	bhārata	nominal	MATCH	yes	yes		1	1
14	14.10	rajaḥ	rajas	nominal	rajaḥ	rajas	nominal	MATCH	yes	yes		1	1
14	14.10	sattvam	sattva	nominal	sattvaṃ	sattva	nominal	MATCH	yes	yes		1	1
14	14.10	tamaḥ	tamas	nominal	tamaḥ	tamas	nominal	MATCH	yes	yes		1	1
14	14.10	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
14	14.10	eva	eva	indecl	eva	eva	indecl	MATCH	yes	yes		1	1
14	14.10	tamaḥ	tamas	nominal	tamaḥ	tamas	nominal	MATCH	yes	yes		1	1
14	14.10	sattvam	sattva	nominal	sattvaṃ	sattva	nominal	MATCH	yes	yes		1	1
14	14.10	rajaḥ	rajas	nominal	rajaḥ	rajas	nominal	MATCH	yes	yes		1	1
14	14.10	tathā	tathā	indecl	tathā	tathā	indecl	MATCH	yes	yes		1	1
14	14.11	sarva-dvāreṣu	sarva-dvāra	nominal	sarva|dvāreṣu	sarva|dvāra	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.11	dehe	deha	nominal	dehe	deha	nominal	MATCH	yes	yes		1	1
14	14.11	asmin	idam	nominal	asmin	idam	nominal	MATCH	yes	yes		1	1
14	14.11	prakāśaḥ	prakāśa	nominal	prakāśaḥ	prakāśa	nominal	MATCH	yes	yes		1	1
14	14.11	upajāyate	upa-√jan	verb	upajāyate	upajan	verb	MATCH	yes	yes		1	1
14	14.11	jñānam	jñāna	nominal	jñānaṃ	jñāna	nominal	MATCH	yes	yes		1	1
14	14.11	yadā	yadā	indecl	yadā	yadā	indecl	MATCH	yes	yes		1	1
14	14.11	tadā	tadā	indecl	tadā	tadā	indecl	MATCH	yes	yes		1	1
14	14.11	vidyāt	√vid	verb	vidyāt	vid	verb	MATCH	yes	yes		1	1
14	14.11	vivṛddham	vi-vṛddha	nominal	vivṛddham	vivṛdh	verb	LEMMA+POS_DIVERGE	no	no		1	1
14	14.11	sattvam	sattva	nominal	sattvam	sattva	nominal	MATCH	yes	yes		1	1
14	14.11	iti	iti	indecl	iti	iti	indecl	MATCH	yes	yes		1	1
14	14.11	uta	uta	indecl	uta	uta	indecl	MATCH	yes	yes		1	1
14	14.12	lobhaḥ	lobha	nominal	lobhaḥ	lobha	nominal	MATCH	yes	yes		1	1
14	14.12	pravṛttiḥ	pravṛtti	nominal	pravṛttiḥ	pravṛtti	nominal	MATCH	yes	yes		1	1
14	14.12	ārambhaḥ	ārambha	nominal	ārambhaḥ	ārambha	nominal	MATCH	yes	yes		1	1
14	14.12	karmaṇām	karman	nominal	karmaṇām	karman	nominal	MATCH	yes	yes		1	1
14	14.12	aśamaḥ	a-śama	nominal	aśamaḥ	aśama	nominal	MATCH	yes	yes		1	1
14	14.12	spṛhā	spṛhā	nominal	spṛhā	spṛhā	nominal	MATCH	yes	yes		1	1
14	14.12	rajasi	rajas	nominal	rajasi	rajas	nominal	MATCH	yes	yes		1	1
14	14.12	etāni	etat	nominal	etāni	etad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.12	jāyante	√jan	verb	jāyante	jan	verb	MATCH	yes	yes		1	1
14	14.12	vivṛddhe	vi-vṛddha	nominal	vivṛddhe	vivṛdh	verb	LEMMA+POS_DIVERGE	no	no		1	1
14	14.12	bharata-rṣabha	bharata-rṣabha	nominal	bharata	bharata	nominal	LEMMA_DIVERGE	no	yes		1	1
14					ṛṣabha	ṛṣabha	nominal	GOLD_ONLY				0	1
14	14.13	aprakāśaḥ	a-prakāśa	nominal	aprakāśo	aprakāśa	indecl	POS_DIVERGE	yes	no		1	1
14	14.13	apravṛttiḥ	a-pravṛtti	nominal	apravṛttiḥ	apravṛtti	nominal	MATCH	yes	yes		1	1
14	14.13	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
14	14.13	pramādaḥ	pramāda	nominal	pramādo	pramāda	nominal	MATCH	yes	yes		1	1
14	14.13	mohaḥ	moha	nominal	moha	moha	nominal	MATCH	yes	yes		1	1
14	14.13	eva	eva	indecl	eva	eva	indecl	MATCH	yes	yes		1	1
14	14.13	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
14	14.13	tamasi	tamas	nominal	tamasi	tamas	nominal	MATCH	yes	yes		1	1
14	14.13	etāni	etat	nominal	etāni	etad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.13	jāyante	√jan	verb	jāyante	jan	verb	MATCH	yes	yes		1	1
14	14.13	vivṛddhe	vi-vṛddha	nominal	vivṛddhe	vivṛdh	verb	LEMMA+POS_DIVERGE	no	no		1	1
14	14.13	kuru-nandana	kuru-nandana	nominal	kuru|nandana	kuru|nandana	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.14	yadā	yadā	indecl	yadā	yadā	indecl	MATCH	yes	yes		1	1
14	14.14	sattve	sattva	nominal	sattve	sattva	nominal	MATCH	yes	yes		1	1
14	14.14	pravṛddhe	pra-vṛddha	nominal	pravṛddhe	pravṛdh	verb	LEMMA+POS_DIVERGE	no	no		1	1
14	14.14	tu	tu	indecl	tu	tu	indecl	MATCH	yes	yes		1	1
14	14.14	pralayam	pralaya	nominal	pralayaṃ	pralaya	nominal	MATCH	yes	yes		1	1
14	14.14	yāti	√yā	verb	yāti	yā	verb	MATCH	yes	yes		1	1
14	14.14	deha-bhṛt	deha-bhṛt	nominal	dehabhṛt	dehabhṛt	nominal	MATCH	yes	yes		1	1
14	14.14	tadā	tadā	indecl	tadā	tadā	indecl	MATCH	yes	yes		1	1
14	14.14	uttama-vidām	uttama-vit	nominal	uttama|vidām	uttama|vid	indecl|indecl	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.14	lokān	loka	nominal	lokān	loka	nominal	MATCH	yes	yes		1	1
14	14.14	amalān	a-mala	nominal	amalān	amala	indecl	POS_DIVERGE	yes	no		1	1
14	14.14	pratipadyate	prati-√pad	verb	pratipadyate	pratipad	verb	MATCH	yes	yes		1	1
14	14.15	rajasi	rajas	nominal	rajasi	rajas	nominal	MATCH	yes	yes		1	1
14	14.15	pralayam	pralaya	nominal	pralayaṃ	pralaya	nominal	MATCH	yes	yes		1	1
14	14.15	gatvā	√gam	unknown	gatvā	gam	verb	POS_DIVERGE	yes	no		1	1
14	14.15	karma-saṅgiṣu	karma-saṅgin	nominal	karma|saṅgiṣu	karman|saṅgin	nominal|indecl	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.15	jāyate	√jan	verb	jāyate	jan	verb	MATCH	yes	yes		1	1
14	14.15	tathā	tathā	indecl	tathā	tathā	indecl	MATCH	yes	yes		1	1
14	14.15	pralīnaḥ	pralīna	nominal	pralīnaḥ	pralī	verb	LEMMA+POS_DIVERGE	no	no		1	1
14	14.15	tamasi	tamas	nominal	tamasi	tamas	nominal	MATCH	yes	yes		1	1
14	14.15	mūḍha-yoniṣu	mūḍha-yoni	nominal	mūḍha|yoniṣu	muh|yoni	verb|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.15	jāyate	√jan	verb	jāyate	jan	verb	MATCH	yes	yes		1	1
14	14.16	karmaṇaḥ	karman	nominal	karmaṇaḥ	karman	nominal	MATCH	yes	yes		1	1
14	14.16	sukṛtasya	sukṛta	nominal	su|kṛtasya	su|kṛ	indecl|verb	COMPOUND_SPLIT	n/a	n/a		1	2
