sutra_id	sutra_text_slp1	exemplar_forms	exemplar_loci	texts	mean_chain_position	status	scope_justification
6.2.149	itTamBUtena kftamiti ca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.150	ano BAvakarmavacanaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.151	manktinvyAKyAnaSayanAsanasTAnayAjakAdikrItAH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.152	saptamyAH puRyam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.153	UnArTakalahaM tftIyAyAH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.154	miSraM cAnupasargamasaMDO	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.155	naYo guRapratizeDe sampAdyarhahitAlamarTAstadDitAH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.156	yayatoScAtadarTe	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.157	ackAvaSaktO	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.158	AkroSe ca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.159	saMjYAyAm	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.160	kftyokezRuccArvAdayaSca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.161	viBAzA tfnnannatIkzRaSucizu	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.162	bahuvrIhAvidametattadByaH praTamapUraRayoH kriyAgaRane	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.163	saMKyAyAH stanaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.164	viBAzA Candasi	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.165	saMjYAyAM mitrAjinayoH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.166	vyavAyino'ntaram	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.167	muKaM svANgam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.168	nAvyayadikSabdagomahatsTUlamuzwipfTuvatseByaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.169	nizWopamAnAdanyatarasyAm	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.170	jAtikAlasuKAdiByo'nAcCAdanAt kto'kftamitapratipannAH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.171	vA jAte	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.172	naYsuByAm	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.173	kapi pUrvam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.174	hrasvAnte'ntyAt pUrvam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.175	bahornaYvaduttarapadaBUmni	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.176	na guRAdayo'vayavAH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.177	upasargAt svANgaM DruvamaparSu	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.178	vanaM samAse	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.179	antaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.180	antaSca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.181	na niviByAm	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.182	pareraBitoBAvimaRqalam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.183	prAdasvANgaM saMjYAyAm	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.184	nirudakAdIni ca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.185	aBermuKam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.186	apAcca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.187	sPigapUtavIRA'Yjo'DvakukzisIranAmanAma ca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.188	aDeruparisTam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.189	anorapraDAnakanIyasI	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.190	puruzaScAnvAdizwaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.191	aterakftpade	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.192	neraniDAne	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.193	prateraMSvAdayastatpuruze	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.194	upAd dvyajajinamagOrAdayaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.195	soravakzepaRe	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.196	viBAzotpucCe	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.197	dvitriByAM pAddanmUrDasu bahuvrIhO	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.198	sakTaM cAkrAntAt	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.2.199	parAdiSCandasi bahulam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.1	aluguttarapade	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.2	paYcamyAH stokAdiByaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.3	ojaHsaho'mBastamasaH tftIyAyAH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.4	manasaH saMjYAyAm	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.5	AjYAyini ca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.6	AtmanaSca pUraRe	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.7	vEyAkaraRAKyAyAM caturTyAH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.8	parasya ca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.9	haladantAt saptamyAH saMjYAyAm	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.10	kAranAmni ca prAcAM halAdO	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.11	maDyAdgurO	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.12	amUrDamastakAt svANgAdakAme	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.13	banDe ca viBAzA	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.14	tatpuruze kfti bahulam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.15	prAvfwSaratkAladivAM je	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.16	viBAzA varzakzaraSaravarAt	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.17	GakAlatanezu kAlanAmnaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.18	SayavAsavAsizvakAlAt	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.19	nensidDabaDnAtizu	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.20	sTe ca BAzAyAm	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.21	zazWyA AkroSe	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.22	putre'nyatarasyAm	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.23	fto vidyAyonisambanDeByaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.24	viBAzA svasfpatyoH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.25	AnaN fto dvandve	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.26	devatAdvandve ca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.27	IdagneH somavaruRayoH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.28	idvfdDO	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.29	divo dyAvA	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.30	divasaSca pfTivyAm	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.31	uzAsozasaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.32	mAtarapitarAvudIcAm	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.33	pitarAmAtarA ca cCandasi	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.34	striyAH puMvadBAzitapuMskAdanUN samAnADikaraRe striyAmapUraRIpriyA''dizu	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.35	tasilAdizvAkftvasucaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.36	kyaNmAninoSca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.37	na kopaDAyAH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.38	saMjYApUraRyoSca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.39	vfdDinimittasya ca tadDitasyAraktavikAre	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.40	svANgAcceto'mAnini	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.41	jAteSca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.42	puMvat karmaDArayajAtIyadeSIyezu	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.43	GarUpakalpacelaqbruvagotramatahatezu Nyo'nekAco hrasvaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.44	nadyAH SezasyAnyatarasyAm	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.45	ugitaSca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.46	AnmahataH samAnADikaraRajAtIyayoH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.47	dvyazwanaH saMKyAyAmabahuvrIhyaSItyoH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.48	trestrayaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.49	viBAzA catvAriMSatpraBftO sarvezAm	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.50	hfdayasya hflleKayadaRlAsezu	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.51	vA SokazyaYrogezu	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.52	pAdasya padAjyAtigopahatezu	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.53	pad yatyatadarTe	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.54	himakAzihatizu ca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.55	fcaH Se	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.56	vA GozamiSraSabdezu	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.57	udakasyodaH saMjYAyAm	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.58	pezaMvAsavAhanaDizu ca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
6.3.59	ekahalAdO pUrayitavye'nyatarasyAm	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
